survey,country,edyears,pct20_29,pct20_29_male,pct20_29_female,pct20_29_urban,pct20_29_rural,pct20_29_q1,pct20_29_q2,pct20_29_q3,pct20_29_q4,pct20_29_q5
LS6,Lesotho,11,0.25441995,0.21936484,0.29055008,0.45135567,0.16945083,0.0380571,0.087388493,0.17663474,0.28975233,0.57800192
LS6,Lesotho,12,0.11994237,0.10341584,0.13697571,0.23954749,0.068337969,0.03,0.016380847,0.051384997,0.11341123,0.35138011
ML6,Mali,0,1,1,1,1,1,1,1,1,1,1
ML6,Mali,1,0.32941279,0.43618819,0.26418588,0.62049544,0.22753851,0.11724179,0.14392984,0.2229801,0.3871426,0.66424924
ML6,Mali,2,0.32563224,0.43365166,0.25964543,0.61817271,0.22324775,0.11331741,0.13698556,0.21899334,0.38504133,0.66180402
ML6,Mali,3,0.31436542,0.42325556,0.24784665,0.60818332,0.21153378,0.10281654,0.13024798,0.20190381,0.37168142,0.65279996
ML6,Mali,4,0.29812884,0.40333915,0.233858,0.59801203,0.19317447,0.085069858,0.11476173,0.18587923,0.34771588,0.64335614
ML6,Mali,5,0.27050716,0.37015221,0.20963603,0.57136369,0.16521215,0.069191977,0.095680803,0.15252577,0.30195087,0.62021792
ML6,Mali,6,0.23651312,0.33353215,0.17724615,0.53694069,0.13136825,0.040943898,0.07422553,0.12700702,0.2464768,0.58348548
ML6,Mali,7,0.20427427,0.29685217,0.14772028,0.48405275,0.10635622,0.028143404,0.053630739,0.098245025,0.2072005,0.53116786
ML6,Mali,8,0.18478087,0.27340609,0.13064149,0.44526988,0.093613833,0.026691157,0.040070791,0.084162816,0.18168528,0.49468878
ML6,Mali,9,0.15037198,0.23300979,0.099890165,0.3757582,0.07149034,0.016366575,0.02751236,0.06152685,0.13879281,0.42350557
ML6,Mali,10,0.12284319,0.1954999,0.078458644,0.31903961,0.05417753,0.010529996,0.01957548,0.043606058,0.10264532,0.36452761
ML6,Mali,11,0.10859481,0.17528664,0.067854092,0.28869966,0.045560941,0.008908765,0.014978543,0.03353272,0.083415478,0.33443281
ML6,Mali,12,0.076867789,0.12120629,0.049782231,0.21555465,0.028329544,0.003123454,0.010811904,0.019342458,0.053960856,0.24659075
MM7,Myanmar,0,1,1,1,1,1,1,1,1,1,1
MM7,Myanmar,1,0.90243465,0.90219057,0.90264511,0.9657135,0.87635827,0.77211511,0.89211911,0.93861526,0.93080664,0.96286255
MM7,Myanmar,2,0.89300513,0.89413291,0.89203262,0.95842171,0.86604786,0.75144303,0.87816459,0.93517661,0.92927104,0.95369023
MM7,Myanmar,3,0.8666538,0.87056726,0.86327893,0.95005536,0.83228511,0.68410081,0.84160841,0.92006332,0.91519195,0.94903553
MM7,Myanmar,4,0.8257916,0.83438307,0.81838268,0.92354667,0.7855081,0.59960473,0.77963066,0.88700294,0.89536947,0.935835
MM7,Myanmar,5,0.75627631,0.76512098,0.74864906,0.88433892,0.70350355,0.47265559,0.6751942,0.81506467,0.85758156,0.91637933
MM7,Myanmar,6,0.58140844,0.60654616,0.55973071,0.80709237,0.48840725,0.241916,0.41323006,0.58538979,0.72897494,0.86786109
MM7,Myanmar,7,0.52398372,0.55155665,0.50020599,0.76706713,0.42381245,0.1748119,0.34651151,0.50540876,0.67900008,0.83995807
MM7,Myanmar,8,0.47134054,0.49322015,0.45247248,0.73397791,0.36311135,0.13791668,0.28360665,0.43002164,0.61780256,0.81163949
MM7,Myanmar,9,0.39801493,0.41088551,0.38691589,0.66356236,0.28858659,0.093319729,0.21533675,0.34051296,0.51900989,0.74919915
MM7,Myanmar,10,0.33036122,0.33310157,0.32799801,0.59400505,0.22171728,0.064034194,0.13935329,0.25915584,0.42042437,0.69851851
MM7,Myanmar,11,0.17395209,0.15595186,0.18947467,0.36073124,0.09698303,0.01341127,0.046504542,0.098713145,0.19518512,0.46862835
MM7,Myanmar,12,0.1088369,0.080498427,0.13327472,0.23959883,0.054951765,0.003994376,0.018252937,0.046757385,0.11922378,0.32279259
MW7,Malawai,0,1,1,1,1,1,1,1,1,1,1
MW7,Malawai,1,0.93144417,0.93937981,0.92474431,0.97507203,0.92029917,0.8595255,0.92238718,0.93100542,0.95600957,0.9772225
MW7,Malawai,2,0.91537005,0.92698485,0.90556413,0.97215092,0.90086508,0.82705015,0.90160936,0.90906817,0.95044869,0.97435057
MW7,Malawai,3,0.88317692,0.90388149,0.86569673,0.96412462,0.86249834,0.76381665,0.85613966,0.87188321,0.9338026,0.96955937
MW7,Malawai,4,0.82909435,0.85826659,0.804465,0.94847226,0.79859847,0.67493373,0.77233338,0.81437325,0.89546871,0.95821029
MW7,Malawai,5,0.76195109,0.80274063,0.72751373,0.92838621,0.7194342,0.57104057,0.66728461,0.74432266,0.84287572,0.94262552
MW7,Malawai,6,0.68119383,0.73082626,0.63929069,0.90157944,0.62489504,0.45399708,0.56402928,0.63891745,0.77479506,0.91730601
MW7,Malawai,7,0.59379536,0.65269256,0.54407018,0.86622852,0.52420062,0.33954602,0.44670489,0.54217428,0.69123125,0.8797732
MW7,Malawai,8,0.48483676,0.55077112,0.42917025,0.80186838,0.40384907,0.22462684,0.31388006,0.40770081,0.56759804,0.82445478
MW7,Malawai,9,0.37192294,0.43801615,0.31612232,0.70656574,0.28643638,0.12102073,0.19001327,0.27154839,0.43453321,0.74493259
MW7,Malawai,10,0.31124622,0.37525561,0.25720486,0.65116,0.22441311,0.080868691,0.13261293,0.20350687,0.35674286,0.68341148
MW7,Malawai,11,0.23386811,0.29567325,0.18168776,0.5287115,0.15854852,0.048587494,0.087153971,0.12347549,0.24953032,0.56816256
MW7,Malawai,12,0.17919174,0.2282467,0.13777599,0.43075684,0.11492786,0.031917132,0.055912856,0.08553002,0.17523289,0.46672544
MZ6,Mozambique,0,1,1,1,1,1,1,1,1,1,1
MZ6,Mozambique,1,0.79979157,0.87968564,0.73476905,0.91358775,0.72585452,0.66493511,0.70030355,0.72381425,0.85268396,0.96215087
MZ6,Mozambique,2,0.77554005,0.86523724,0.70253921,0.90465206,0.69165182,0.60965681,0.67278028,0.6877299,0.84171104,0.95761371
MZ6,Mozambique,3,0.71312642,0.81488943,0.63030571,0.87373477,0.60877401,0.49572799,0.57550317,0.61271363,0.79861057,0.94463784
MZ6,Mozambique,4,0.63619941,0.74798685,0.54522026,0.83290917,0.50839084,0.37135178,0.46102339,0.5170691,0.7340306,0.92598879
MZ6,Mozambique,5,0.55245388,0.66954356,0.45715949,0.78434885,0.40178436,0.2616277,0.32991734,0.42616704,0.65332049,0.89261049
MZ6,Mozambique,6,0.45150101,0.56506515,0.35907596,0.70628995,0.28595653,0.14379929,0.21655978,0.3099283,0.53495479,0.83490264
MZ6,Mozambique,7,0.382608,0.48827314,0.29661161,0.63580406,0.21809849,0.088681974,0.14360979,0.23806854,0.44656044,0.77726036
MZ6,Mozambique,8,0.27404064,0.35006234,0.2121699,0.49373937,0.13129546,0.037717853,0.061693162,0.13179988,0.30301109,0.64017266
MZ6,Mozambique,9,0.22155842,0.28594694,0.16915543,0.41153634,0.098123789,0.023900064,0.042499378,0.086097375,0.22429599,0.55701596
MZ6,Mozambique,10,0.16139738,0.21500859,0.11776559,0.30993795,0.064885922,0.011900446,0.022919666,0.044578169,0.15476403,0.43382439
MZ6,Mozambique,11,0.10013921,0.13311565,0.073301211,0.20974874,0.028922519,0.005735292,0.008040283,0.01322352,0.076565996,0.29954922
MZ6,Mozambique,12,0.070098758,0.095060095,0.049783919,0.1494969,0.018511387,0.004002063,0.004601247,0.005366524,0.044792682,0.21999493
NG6,Nigeria,0,1,1,1,1,1,1,1,1,1,1
NG6,Nigeria,1,0.66496915,0.74181473,0.6096254,0.89365619,0.53102571,0.20256682,0.43590048,0.75298291,0.90464556,0.97562468
NG6,Nigeria,2,0.66142303,0.7399137,0.60489446,0.89171928,0.52653706,0.19892628,0.4293465,0.74920332,0.9010902,0.975373985
NG6,Nigeria,3,0.6557579,0.73523343,0.5985201,0.88951844,0.51884294,0.18929198,0.41738874,0.74515474,0.89765722,0.97512329
NG6,Nigeria,4,0.64857185,0.73139369,0.58892399,0.88421011,0.51055706,0.18538059,0.40505889,0.73359531,0.89257801,0.97176325
NG6,Nigeria,5,0.63934165,0.72656101,0.57652682,0.87748921,0.49985722,0.17529419,0.38762903,0.72121114,0.88692737,0.97028434
NG6,Nigeria,6,0.62980384,0.71885133,0.5656724,0.86986667,0.48919764,0.16986729,0.37619537,0.70033717,0.87958354,0.96711928
NG6,Nigeria,7,0.52593112,0.61396146,0.46253228,0.77486277,0.38013041,0.090565629,0.24192409,0.55402911,0.78528392,0.89902705
NG6,Nigeria,8,0.51797247,0.60758787,0.45343205,0.7677632,0.37166858,0.088979334,0.23605588,0.53959346,0.77144217,0.89494139
NG6,Nigeria,9,0.49751028,0.59103096,0.4301573,0.74681538,0.35149083,0.084404208,0.21740654,0.50301075,0.75173926,0.8728348
NG6,Nigeria,10,0.45397863,0.5481568,0.38615206,0.70380658,0.30765286,0.065582171,0.17364459,0.43301848,0.70136064,0.83826476
NG6,Nigeria,11,0.43666995,0.52965957,0.36969942,0.68401361,0.29179931,0.058284856,0.16132164,0.41059756,0.67016333,0.82522279
NG6,Nigeria,12,0.41441923,0.5080514,0.34698594,0.65906954,0.27112612,0.057508849,0.14041558,0.37624276,0.63890392,0.80231464
NI6,Niger,0,1,1,1,1,1,1,1,1,1,1
NI6,Niger,1,0.27467856,0.39916658,0.20694381,0.61153048,0.1820689,0.10076257,0.14058271,0.18850505,0.23166831,0.57741511
NI6,Niger,2,0.26273239,0.38838029,0.19436654,0.6007573,0.16980025,0.093900137,0.12474184,0.17628853,0.2173654,0.56698799
NI6,Niger,3,0.24552912,0.36850211,0.1786187,0.57452089,0.15508041,0.084530778,0.11102644,0.15909573,0.19488212,0.54663372
NI6,Niger,4,0.22994556,0.35077682,0.16420047,0.55556369,0.14042436,0.078787521,0.094508991,0.14846922,0.17554332,0.52480853
NI6,Niger,5,0.21108846,0.32842889,0.14724278,0.52127594,0.12580958,0.067013085,0.081736177,0.13257843,0.15692787,0.49482602
NI6,Niger,6,0.14623672,0.23393588,0.098519035,0.4015204,0.076052353,0.031620458,0.049448997,0.077891715,0.10358969,0.37165344
NI6,Niger,7,0.1145512,0.18489975,0.076274097,0.3532021,0.048939634,0.014474113,0.027069654,0.050366804,0.068374865,0.3240228
NI6,Niger,8,0.094149426,0.15040548,0.063540131,0.31761518,0.032712664,0.009218988,0.011565736,0.035187494,0.041253444,0.2921665
NI6,Niger,9,0.078297853,0.1242025,0.053320829,0.28166977,0.022385428,0.006298042,0.007045166,0.020461649,0.025834417,0.25896585
NI6,Niger,10,0.054606598,0.083044052,0.039133586,0.20562299,0.01308811,0.005366607,0.001939001,0.008989197,0.015649674,0.18839934
NI6,Niger,11,0.040359732,0.060806505,0.029234504,0.15542936,0.008723979,0.004435171,0.000535586,0.005876186,0.0086762,0.14204277
NI6,Niger,12,0.029692054,0.045007702,0.021358706,0.11713586,0.005651384,0.004,0.0004,0.003880598,0.003258849,0.10760657
NM6,Namibia,0,1,1,1,1,1,1,1,1,1,1
NM6,Namibia,1,0.9404223,0.92012864,0.95879287,0.96585935,0.90162331,0.87201869,0.87562305,0.94405437,0.97366929,1
NM6,Namibia,2,0.93597746,0.9142819,0.95561707,0.96439087,0.89263856,0.86080128,0.8673948,0.93889552,0.97207582,1
NM6,Namibia,3,0.92845708,0.90556818,0.94917697,0.96165854,0.87781495,0.84104115,0.85651284,0.92893356,0.96853769,0.99220228
NM6,Namibia,4,0.91490942,0.88586849,0.94119847,0.95321161,0.85648739,0.81459755,0.83359933,0.90953004,0.96442544,0.98863834
NM6,Namibia,5,0.89943492,0.86474985,0.93083334,0.94594657,0.82849103,0.7729125,0.81432045,0.89103991,0.95474553,0.98745739
NM6,Namibia,6,0.87009978,0.82619399,0.90984511,0.92802805,0.78174216,0.71233302,0.7692374,0.85705781,0.93734473,0.97977275
NM6,Namibia,7,0.84179097,0.79579753,0.88342601,0.90904516,0.73920852,0.65002877,0.71972638,0.8282463,0.92212743,0.97408056
NM6,Namibia,8,0.78274012,0.7309283,0.82964224,0.87004393,0.64957607,0.52585262,0.64144802,0.75357473,0.88457805,0.958157
NM6,Namibia,9,0.70316333,0.65156502,0.74987203,0.8195793,0.52559447,0.40109408,0.50559151,0.65229535,0.83409023,0.93772405
NM6,Namibia,10,0.59407657,0.55621034,0.62835461,0.72665292,0.39185855,0.26606309,0.37352937,0.51563352,0.724042,0.88750064
NM6,Namibia,11,0.36924908,0.34705341,0.38934153,0.48659018,0.19026929,0.091348439,0.14682363,0.25904366,0.46567136,0.70040643
NM6,Namibia,12,0.33079383,0.3112911,0.34844849,0.44064271,0.16324185,0.073524341,0.11286436,0.23022532,0.42218164,0.64345938
NP7,Nepal,0,1,1,1,1,1,1,1,1,1,1
NP7,Nepal,1,0.8508687,0.94040102,0.79784644,0.89587826,0.76967055,0.75222743,0.7993868,0.78203166,0.88278836,0.97685057
NP7,Nepal,2,0.84075415,0.93275267,0.78627127,0.88598949,0.7591486,0.73139489,0.78848469,0.76535577,0.87856305,0.97370553
NP7,Nepal,3,0.81821036,0.90796018,0.76505929,0.86560833,0.73270339,0.68766761,0.7621786,0.74432182,0.8532213,0.96857595
NP7,Nepal,4,0.79136372,0.8835153,0.73679036,0.84621221,0.69241595,0.62711608,0.73244125,0.71092486,0.83281118,0.96398574
NP7,Nepal,5,0.75602657,0.84753168,0.70183605,0.81822258,0.6438238,0.56756765,0.67782837,0.68083978,0.80626154,0.94526643
NP7,Nepal,6,0.68935376,0.78408921,0.63325024,0.7627703,0.55690897,0.46587914,0.60663074,0.59116185,0.73880994,0.9235298
NP7,Nepal,7,0.65237415,0.74606556,0.5968889,0.7280162,0.5159145,0.41669175,0.56516355,0.53645843,0.70669347,0.90747613
NP7,Nepal,8,0.59867656,0.67981207,0.55062711,0.67280239,0.46495223,0.3582384,0.49962795,0.4808794,0.64853728,0.87150234
NP7,Nepal,9,0.5352574,0.60587257,0.49343821,0.60991913,0.40056631,0.28768662,0.42590016,0.41233853,0.58594382,0.82369775
NP7,Nepal,10,0.42573619,0.50367695,0.37957868,0.50142032,0.28920057,0.18619224,0.29097387,0.28753099,0.46108308,0.75583482
NP7,Nepal,11,0.30184427,0.35435033,0.2707496,0.36790675,0.18266641,0.10657299,0.18212375,0.16982539,0.29764131,0.62639487
PE6,Peru,0,1,1,1,1,1,1,1,1,1,1
PE6,Peru,1,0.99195522,0.99406636,0.98980838,0.99527901,0.98182315,0.97380573,0.99065924,0.99538779,0.996638,0.99701983
PE6,Peru,2,0.98730493,0.99117291,0.98337138,0.99279761,0.97056091,0.95927078,0.98053706,0.99402398,0.99635607,0.99599832
PE6,Peru,3,0.97948104,0.98490816,0.97396201,0.98920876,0.94982678,0.93036699,0.96983618,0.99042815,0.9932611,0.99576366
PE6,Peru,4,0.96541649,0.97552836,0.95513338,0.98223782,0.9141382,0.87755114,0.95035833,0.98044509,0.99162674,0.99566525
PE6,Peru,5,0.9508518,0.96279895,0.9387024,0.97545654,0.87584639,0.82224286,0.93286103,0.97210914,0.98985231,0.99163646
PE6,Peru,6,0.93353277,0.94827688,0.91853893,0.96729171,0.83062154,0.76385754,0.89944702,0.96324515,0.98805183,0.99160236
PE6,Peru,7,0.85323644,0.87733614,0.82872862,0.92507017,0.63425738,0.51177895,0.76877493,0.90956819,0.96810514,0.98234981
PE6,Peru,8,0.83316976,0.85910547,0.80679488,0.90887457,0.60238987,0.47224361,0.73275048,0.88617808,0.95938456,0.98124605
PE6,Peru,9,0.79931056,0.82590193,0.77226895,0.88180745,0.54782534,0.41306472,0.67557919,0.8477003,0.93807113,0.97692412
PE6,Peru,10,0.75352407,0.78260845,0.72394717,0.84200221,0.48380545,0.34371811,0.6119473,0.78100592,0.90909123,0.96695942
PE6,Peru,11,0.72395223,0.75479329,0.69258887,0.81602979,0.44326121,0.29907787,0.56926745,0.74769849,0.88237119,0.96011204
PE6,Peru,12,0.36879578,0.3717863,0.36575469,0.44603872,0.13332689,0.054017417,0.18585658,0.32045719,0.44959921,0.71027839
PH6,Philippines,0,1,1,1,1,1,1,1,1,1,1
PH6,Philippines,1,0.98842788,0.98632324,0.99063969,0.99301159,0.98325366,0.95800531,0.9889763,0.99390376,0.99675798,1
PH6,Philippines,2,0.98143643,0.97708333,0.98601109,0.98999143,0.97177935,0.92661959,0.97999746,0.99343795,0.99541384,0.99564886
PH6,Philippines,3,0.97005236,0.9614653,0.97907662,0.9840703,0.95422852,0.88015795,0.96811825,0.98665422,0.9943437,0.99442327
PH6,Philippines,4,0.95374268,0.93864626,0.96960777,0.97572696,0.92892623,0.81543219,0.95009029,0.97562909,0.99268615,0.99358964
PH6,Philippines,5,0.93469805,0.91246557,0.95806253,0.9648385,0.90067482,0.75103837,0.92364401,0.96468514,0.98807257,0.99044234
PH6,Philippines,6,0.91068053,0.88080162,0.94208086,0.94890743,0.86752903,0.6719799,0.88521445,0.95214486,0.9827894,0.98766762
PH6,Philippines,7,0.83749318,0.7952354,0.88190258,0.89851207,0.76861352,0.49748775,0.77333778,0.88147873,0.95228374,0.97289252
PH6,Philippines,8,0.8051936,0.75670356,0.85615265,0.87347752,0.72811306,0.43988836,0.71635407,0.84935081,0.93680495,0.96233016
PH6,Philippines,9,0.75386018,0.69829774,0.81225175,0.8288371,0.66922444,0.35674646,0.62947518,0.79464006,0.90518361,0.94704151
PH6,Philippines,10,0.70505649,0.64628828,0.76681721,0.78122514,0.6190756,0.30228621,0.55890715,0.72561711,0.86631715,0.92957008
PH6,Philippines,11,0.40231663,0.36253819,0.44412053,0.47396219,0.32144141,0.070200011,0.19565696,0.33178541,0.52534693,0.75331944
PH6,Philippines,12,0.34089571,0.3078649,0.37560838,0.40508497,0.26843739,0.048470356,0.14928459,0.252417,0.44341317,0.68865788
PK6,Pakistan,0,1,1,1,1,1,1,1,1,1,1
PK6,Pakistan,1,0.68598002,0.79076457,0.59450436,0.83120728,0.60423493,0.29184118,0.52556944,0.67646486,0.83776975,0.94347203
PK6,Pakistan,2,0.68023396,0.78311723,0.5904181,0.82763553,0.59726501,0.28300804,0.51614356,0.66750044,0.83546126,0.9421581
PK6,Pakistan,3,0.66256326,0.76149011,0.57620138,0.81663901,0.57583761,0.25794566,0.48629948,0.64441681,0.82594436,0.93570399
PK6,Pakistan,4,0.6414777,0.73526317,0.55960411,0.79704463,0.55391276,0.23647831,0.45527184,0.61077201,0.81078887,0.92770565
PK6,Pakistan,5,0.62193912,0.71364969,0.54187697,0.78080016,0.53252,0.22096644,0.41908365,0.58501601,0.79611754,0.91870958
PK6,Pakistan,6,0.5120005,0.61062175,0.42590544,0.69019145,0.41170105,0.13158688,0.30207416,0.43978518,0.65986592,0.85648221
PK6,Pakistan,7,0.4909527,0.57942593,0.41371673,0.66604626,0.39239672,0.11392434,0.28439087,0.41540164,0.63363832,0.83850253
PK6,Pakistan,8,0.4660331,0.54442847,0.39759499,0.63979912,0.36822432,0.099358819,0.25449026,0.38869238,0.60056436,0.81964487
PK6,Pakistan,9,0.37950274,0.44295457,0.32411018,0.54983228,0.28362831,0.066474728,0.18848853,0.29324722,0.47027576,0.73055047
PK6,Pakistan,10,0.34891516,0.39430854,0.30928743,0.51982951,0.25271153,0.057792634,0.16345686,0.25099474,0.42743447,0.70265639
PK6,Pakistan,11,0.20674881,0.23606232,0.18115863,0.33797619,0.13288409,0.025247613,0.073245928,0.12331655,0.21900448,0.49630702
PK6,Pakistan,12,0.19325431,0.21834892,0.17134717,0.31726658,0.1234508,0.022918586,0.065158091,0.11101414,0.20137423,0.47389174
RW6,Rwanda,0,1,1,1,1,1,1,1,1,1,1
RW6,Rwanda,1,0.91765368,0.92674768,0.91000068,0.95562607,0.90632218,0.81398058,0.90232974,0.92488784,0.96358597,0.96098059
RW6,Rwanda,2,0.88474095,0.89809495,0.87350303,0.94397199,0.86706561,0.73533767,0.86321521,0.89482731,0.94256961,0.95309627
RW6,Rwanda,3,0.82025123,0.83545637,0.80745548,0.91163689,0.79298049,0.62987977,0.77195513,0.83141381,0.88901085,0.92755949
RW6,Rwanda,4,0.71819156,0.73854297,0.70106488,0.85876811,0.67624158,0.46844703,0.62835062,0.72264433,0.80877006,0.88568908
RW6,Rwanda,5,0.60256559,0.62120992,0.5868755,0.78089595,0.54934925,0.32796806,0.47674835,0.58576816,0.70086914,0.82349247
RW6,Rwanda,6,0.4744662,0.49788591,0.45475739,0.68875891,0.41051823,0.19866671,0.31631985,0.43244419,0.56085938,0.74718457
RW6,Rwanda,7,0.30895519,0.3263576,0.2943103,0.53850234,0.24045512,0.086946748,0.14236218,0.2378041,0.36292532,0.59611243
RW6,Rwanda,8,0.28508726,0.30249605,0.27043697,0.52002668,0.21497804,0.066478387,0.11849992,0.20954716,0.33675444,0.57480931
RW6,Rwanda,9,0.24738306,0.26342487,0.23388317,0.47251114,0.18020169,0.05477922,0.084058344,0.16980211,0.28572288,0.52814412
RW6,Rwanda,10,0.20434713,0.22093925,0.19038416,0.41720745,0.14082666,0.036786795,0.056800682,0.1283555,0.23098281,0.46373418
RW6,Rwanda,11,0.18172117,0.20173883,0.1648754,0.38787279,0.12020265,0.026998475,0.045015905,0.11252451,0.19703348,0.42761204
RW6,Rwanda,12,0.15063407,0.16721572,0.13667987,0.34695417,0.09204942,0.016968606,0.025268609,0.084778205,0.14629771,0.3856357
SL6,Sierra Leone,0,1,1,1,1,1,1,1,1,1,1
SL6,Sierra Leone,1,0.5543673,0.67068022,0.46626204,0.75229192,0.41634685,0.32087484,0.39993796,0.4563486,0.58602065,0.80910784
SL6,Sierra Leone,2,0.55119473,0.66703582,0.46344683,0.75127459,0.41167128,0.31752455,0.39445803,0.45265236,0.58211118,0.80815887
SL6,Sierra Leone,3,0.54114395,0.66030449,0.4508816,0.74626124,0.39810768,0.30651811,0.37563911,0.43626279,0.57661462,0.80404288
SL6,Sierra Leone,4,0.52195245,0.64458394,0.42906094,0.7341888,0.37395179,0.28474841,0.34735715,0.41524538,0.55806404,0.79205012
SL6,Sierra Leone,5,0.50048935,0.62502074,0.40615869,0.72293693,0.34536803,0.25262821,0.32111529,0.38700563,0.53762168,0.78256255
SL6,Sierra Leone,6,0.47114235,0.60036647,0.37325698,0.70391637,0.30882001,0.21282656,0.2859495,0.35391903,0.50534236,0.76669604
SL6,Sierra Leone,7,0.42318755,0.56368899,0.31675982,0.66276294,0.25612235,0.15637316,0.2373639,0.29985324,0.46045589,0.72531748
SL6,Sierra Leone,8,0.38425913,0.52790695,0.27544805,0.62845325,0.21397309,0.1254895,0.19311263,0.2549642,0.41057727,0.69595063
SL6,Sierra Leone,9,0.33321154,0.46443015,0.23381533,0.58221632,0.15957077,0.078101903,0.13751249,0.19402377,0.35174906,0.65657115
SL6,Sierra Leone,10,0.26230708,0.37401003,0.17769368,0.48948076,0.10388999,0.044039685,0.089490086,0.12892833,0.24795721,0.57154703
SL6,Sierra Leone,11,0.22608812,0.31648844,0.15761113,0.43868679,0.077834778,0.032590196,0.063478947,0.098595247,0.19961138,0.52057081
SL6,Sierra Leone,12,0.16348942,0.22321033,0.11825161,0.33918008,0.040973455,0.014743623,0.027041094,0.053149652,0.12797077,0.41412514
TD6,Chad,0,1,1,1,1,1,1,1,1,1,1
TD6,Chad,1,0.50176418,0.64040202,0.39721513,0.69534302,0.42524436,0.43963143,0.44851086,0.42104957,0.39298221,0.71621007
TD6,Chad,2,0.49215439,0.63356572,0.38551375,0.69166422,0.41329008,0.42698628,0.43768984,0.40711713,0.38328245,0.71274531
TD6,Chad,3,0.46426344,0.61356574,0.35167214,0.6807518,0.37868768,0.3743791,0.40026483,0.38471556,0.36025125,0.70249641
TD6,Chad,4,0.42634574,0.58476442,0.30687958,0.65758181,0.33494031,0.32096794,0.35412401,0.34111762,0.32468003,0.68418229
TD6,Chad,5,0.38675946,0.55089492,0.26298222,0.63256156,0.28959626,0.27828905,0.30221915,0.29254648,0.2872963,0.66095054
TD6,Chad,6,0.34670871,0.50862288,0.22460653,0.59881872,0.24705204,0.23002423,0.25166357,0.25448787,0.25627068,0.62722605
TD6,Chad,7,0.28584918,0.43602017,0.17260274,0.54655975,0.18279281,0.15872698,0.19105807,0.19359538,0.18624373,0.5797841
TD6,Chad,8,0.24469978,0.38276863,0.14057975,0.5119009,0.13907775,0.10289712,0.14669365,0.14752854,0.15235455,0.54998702
TD6,Chad,9,0.21152204,0.33613324,0.11755061,0.47569561,0.10709677,0.076673232,0.11214209,0.11085067,0.1234863,0.51246053
TD6,Chad,10,0.17672366,0.28302655,0.096558787,0.41435811,0.082789011,0.055767771,0.081750371,0.088987544,0.10197937,0.44646156
TD6,Chad,11,0.13346718,0.21838541,0.069428846,0.34286195,0.050695408,0.028230248,0.057669342,0.055955954,0.059078343,0.37009323
TD6,Chad,12,0.1074587,0.17240515,0.058481369,0.29838786,0.031986196,0.015022692,0.033716619,0.038036324,0.041871019,0.32186639
TG6,Togo,0,1,1,1,1,1,1,1,1,1,1
TG6,Togo,1,0.82366991,0.90173846,0.75609577,0.91072649,0.73418266,0.6042909,0.70312518,0.82227081,0.8937009,0.93020111
TG6,Togo,2,0.81337678,0.89250052,0.7448892,0.90579188,0.7183814,0.58605045,0.68875664,0.8039937,0.8871634,0.92718709
TG6,Togo,3,0.78107876,0.86608058,0.70750326,0.88577288,0.67346156,0.53283995,0.64026546,0.75371909,0.86679357,0.91321301
TG6,Togo,4,0.73356026,0.8229906,0.65615141,0.85393417,0.60982531,0.47050807,0.57791591,0.67681992,0.83070678,0.88738704
TG6,Togo,5,0.6880185,0.79087073,0.59899193,0.81954432,0.55282021,0.41646868,0.51304334,0.61946851,0.78351527,0.86328846
TG6,Togo,6,0.61393553,0.7286948,0.51460248,0.7617662,0.46197706,0.33634341,0.40780014,0.5199244,0.7127496,0.81883943
TG6,Togo,7,0.49619794,0.61406428,0.39417553,0.64964682,0.33846441,0.24459606,0.29386774,0.37136078,0.57489264,0.72101516
TG6,Togo,8,0.44452685,0.56927127,0.33655089,0.60737067,0.27713603,0.1869083,0.2322751,0.3127262,0.51346397,0.68900788
TG6,Togo,9,0.38853416,0.51292253,0.28086638,0.55280429,0.21967721,0.14071415,0.17436387,0.24587999,0.44666389,0.64432728
TG6,Togo,10,0.30162323,0.41327119,0.20498322,0.45129454,0.14777271,0.081796162,0.11419125,0.16198249,0.33169049,0.55254954
TG6,Togo,11,0.23685722,0.34120128,0.14653926,0.36422843,0.1059294,0.058514036,0.07787995,0.11103414,0.26222593,0.45012021
TG6,Togo,12,0.19330421,0.28064489,0.11770397,0.30883488,0.074547552,0.040674619,0.048408877,0.073120601,0.21160556,0.39001474
TJ6,Tajikistan,0,1,1,1,1,1,1,1,1,1,1
TJ6,Tajikistan,1,0.97752583,0.98787898,0.96800375,0.98842323,0.97419316,0.95035172,0.96821547,0.97899759,0.9929688,0.99358368
TJ6,Tajikistan,2,0.97441655,0.98610938,0.96366239,0.98655599,0.97070402,0.94786787,0.96621597,0.97122878,0.99097395,0.99275559
TJ6,Tajikistan,3,0.96815944,0.98293835,0.9545669,0.98128372,0.96414578,0.93880177,0.96007586,0.96183026,0.98679483,0.99018115
TJ6,Tajikistan,4,0.95468867,0.97645062,0.93467367,0.96945792,0.95017189,0.91578418,0.94547367,0.94492573,0.98232716,0.98041618
TJ6,Tajikistan,5,0.93159407,0.96607238,0.89988345,0.95582408,0.92418396,0.88143373,0.9086659,0.91996562,0.97011113,0.97300649
TJ6,Tajikistan,6,0.91860855,0.96127677,0.87936527,0.94231743,0.9113577,0.86286604,0.88706547,0.90911645,0.96719027,0.96104902
TJ6,Tajikistan,7,0.9057163,0.95564461,0.85979575,0.92981106,0.8983475,0.84792197,0.87256855,0.89297247,0.95668316,0.95289856
