survey,country,var,var_num,edyears,pct15_19,pct20_29,pct30_39,pct40_49
LB6,Liberia,q4,q4,7,.37600997,.65484804,.50428122,.49223074
LB6,Liberia,q4,q4,8,.22671422,.60346514,.4707078,.45249674
LB6,Liberia,q4,q4,9,.12625006,.51246315,.41916302,.40097094
LB6,Liberia,q4,q4,10,.072122976,.4188318,.35773948,.3339304
LB6,Liberia,q4,q4,11,.035565857,.33073699,.32273036,.29696128
LB6,Liberia,q4,q4,12,.019907072,.28569257,.28599831,.27857834
LB6,Liberia,q4,q4,13,,.054718271,.073056355,.065823577
LB6,Liberia,q4,q4,14,,.034153741,.064759001,.051812086
LB6,Liberia,q4,q4,15,,.02226619,.030648053,.033751626
LB6,Liberia,q4,q4,16,.0042365538,.010954557,.021137353,.030665362
LB6,Liberia,q4,q4,17,,,,.0046239616
LB6,Liberia,q5,q5,0,1,1,1,1
LB6,Liberia,q5,q5,1,.96083212,.92529637,.87042814,.87923223
LB6,Liberia,q5,q5,2,.94880497,.92278433,.86394358,.86609554
LB6,Liberia,q5,q5,3,.90641689,.91925538,.86014849,.85850024
LB6,Liberia,q5,q5,4,.86019629,.90815991,.84068274,.84910268
LB6,Liberia,q5,q5,5,.77534771,.88829547,.83076876,.82976615
LB6,Liberia,q5,q5,6,.65976739,.86657709,.81102443,.80846947
LB6,Liberia,q5,q5,7,.5304144,.83015674,.76359713,.75706381
LB6,Liberia,q5,q5,8,.37946177,.78961068,.72199923,.72322911
LB6,Liberia,q5,q5,9,.26893675,.71870881,.67449045,.67111415
LB6,Liberia,q5,q5,10,.13896206,.61543363,.60450733,.62050486
LB6,Liberia,q5,q5,11,.048681509,.5238291,.57207507,.58759588
LB6,Liberia,q5,q5,12,.020714223,.44768536,.54068774,.56684226
LB6,Liberia,q5,q5,13,.0041241455,.15657344,.22337091,.26095212
LB6,Liberia,q5,q5,14,.0011365865,.10836039,.193875,.22231758
LB6,Liberia,q5,q5,15,,.062502764,.11559107,.16271907
LB6,Liberia,q5,q5,16,,.024005044,.070921667,.13458964
LB6,Liberia,q5,q5,17,,,,.0062279729
LB6,Liberia,rural,rural,0,1,1,1,1
LB6,Liberia,rural,rural,1,.82241833,.66464722,.50027233,.47344449
LB6,Liberia,rural,rural,2,.74297267,.63583362,.47732109,.45135337
LB6,Liberia,rural,rural,3,.61853343,.5910477,.43469405,.42234468
LB6,Liberia,rural,rural,4,.48300359,.53066617,.37587449,.37792006
LB6,Liberia,rural,rural,5,.354956,.46374142,.32826823,.34375638
LB6,Liberia,rural,rural,6,.23282416,.38882047,.27381438,.30411956
LB6,Liberia,rural,rural,7,.13217254,.30555215,.22343113,.25864846
LB6,Liberia,rural,rural,8,.060121384,.23276554,.18465634,.22664054
LB6,Liberia,rural,rural,9,.025723167,.16794086,.1480698,.18943396
LB6,Liberia,rural,rural,10,.0079683363,.11817876,.11359086,.14623152
LB6,Liberia,rural,rural,11,.0041090641,.080032088,.093627132,.12304118
LB6,Liberia,rural,rural,12,.00095120934,.05926593,.073103338,.10475571
LB6,Liberia,rural,rural,13,,.0071147112,.0070611448,.0089323558
LB6,Liberia,rural,rural,14,,.0046124081,.0062421672,.0071401363
LB6,Liberia,rural,rural,15,,.0018320446,.0046020746,.0042469231
LB6,Liberia,rural,rural,16,,.00098780682,.0028865889,.0021910416
LB6,Liberia,rural,rural,17,,,.0001136457,
LB6,Liberia,urban,urban,0,1,1,1,1
LB6,Liberia,urban,urban,1,.93585944,.85635442,.73086303,.69986045
LB6,Liberia,urban,urban,2,.90996581,.84547257,.71358865,.68927336
LB6,Liberia,urban,urban,3,.85372782,.83104795,.69277102,.6749087
LB6,Liberia,urban,urban,4,.76498473,.80526167,.66055989,.65633839
LB6,Liberia,urban,urban,5,.66803914,.77901459,.63279873,.62133682
LB6,Liberia,urban,urban,6,.5353772,.72956771,.5962882,.58556622
LB6,Liberia,urban,urban,7,.40906119,.66289574,.54415232,.53169799
LB6,Liberia,urban,urban,8,.2679629,.60376078,.50459427,.49617541
LB6,Liberia,urban,urban,9,.17425685,.52820063,.46137828,.44625166
LB6,Liberia,urban,urban,10,.090267487,.4356322,.4050889,.39291346
LB6,Liberia,urban,urban,11,.034063242,.35119724,.368029,.35855451
LB6,Liberia,urban,urban,12,.016226066,.29480004,.33221027,.34131628
LB6,Liberia,urban,urban,13,.0032885375,.079391323,.11032894,.123423
LB6,Liberia,urban,urban,14,.0019760844,.053627014,.094211444,.10434507
LB6,Liberia,urban,urban,15,,.031565621,.053147845,.075903319
LB6,Liberia,urban,urban,16,.0014767559,.012892365,.033435527,.063882686
LB6,Liberia,urban,urban,17,,,,.0040345984
LS6,Lesotho,all,all,0,1,1,1,1
LS6,Lesotho,all,all,1,.97578371,.96278727,.90574074,.89343452
LS6,Lesotho,all,all,2,.96877521,.95314473,.89388406,.87769002
LS6,Lesotho,all,all,3,.95502955,.93462318,.86913949,.84531099
LS6,Lesotho,all,all,4,.9345969,.90530187,.83585685,.80376524
LS6,Lesotho,all,all,5,.89124805,.86165208,.7888155,.74910969
LS6,Lesotho,all,all,6,.82281131,.81371969,.73273498,.69039106
LS6,Lesotho,all,all,7,.61756015,.7116906,.63899279,.58852321
LS6,Lesotho,all,all,8,.33813176,.49756125,.39140183,.32667041
LS6,Lesotho,all,all,9,.19029213,.39994755,.30689016,.25116178
LS6,Lesotho,all,all,10,.094465114,.30379233,.22017498,.16354203
LS6,Lesotho,all,all,11,.034939658,.25441995,.19811121,.15342282
LS6,Lesotho,all,all,12,.01348995,.11994237,.10060394,.080669083
LS6,Lesotho,all,all,13,.0038306413,.10557689,.099727765,.08015991
LS6,Lesotho,all,all,14,,.08296404,.09275499,.073801577
LS6,Lesotho,all,all,15,.00061807467,.060582224,.080426723,.06169166
LS6,Lesotho,all,all,16,,.026099062,.039435346,.031596705
LS6,Lesotho,all,all,17,.00043449312,.0050350609,.010051064,.012656217
LS6,Lesotho,all,all,18,.00031392794,.0024748056,.0052427375,.0074153007
LS6,Lesotho,female,female,0,1,1,1,1
LS6,Lesotho,female,female,1,.9925068,.98871416,.97725576,.96884614
LS6,Lesotho,female,female,2,.99168688,.98562932,.97391534,.96641088
LS6,Lesotho,female,female,3,.98893625,.9815408,.96532983,.95858812
LS6,Lesotho,female,female,4,.98321646,.97415698,.9481284,.94324565
LS6,Lesotho,female,female,5,.96742642,.95737749,.91544807,.89660251
LS6,Lesotho,female,female,6,.93117267,.919873,.86910737,.85237175
LS6,Lesotho,female,female,7,.74327785,.82373464,.77063686,.72834736
LS6,Lesotho,female,female,8,.4369514,.58108413,.44259775,.3595981
LS6,Lesotho,female,female,9,.26072538,.46340033,.33475724,.25227779
LS6,Lesotho,female,female,10,.13689888,.35308602,.22628383,.15039797
LS6,Lesotho,female,female,11,.050733469,.29055008,.19884503,.14187364
LS6,Lesotho,female,female,12,.016969785,.13697571,.11009056,.076115869
LS6,Lesotho,female,female,13,.005071559,.12261339,.1083784,.075091772
LS6,Lesotho,female,female,14,,.096923195,.10007068,.068619616
LS6,Lesotho,female,female,15,,.073423266,.090516925,.059563965
LS6,Lesotho,female,female,16,,.032513,.04600177,.030964667
LS6,Lesotho,female,female,17,,.0058606504,.011181881,.0083411755
LS6,Lesotho,female,female,18,,.0021474669,.0062871054,.0044918568
LS6,Lesotho,male,male,0,1,1,1,1
LS6,Lesotho,male,male,1,.95993143,.93763179,.83630353,.81886464
LS6,Lesotho,male,male,2,.94705665,.92162663,.81617802,.78995937
LS6,Lesotho,male,male,3,.92288858,.88910151,.7757439,.7332983
LS6,Lesotho,male,male,4,.88850921,.83849549,.72684723,.66584176
LS6,Lesotho,male,male,5,.8190369,.76877487,.66586238,.60326332
LS6,Lesotho,male,male,6,.72009313,.71072483,.60032493,.53021848
LS6,Lesotho,male,male,7,.49838957,.60298038,.51117373,.45025989
LS6,Lesotho,male,male,8,.24445833,.41652346,.34169355,.2941103
LS6,Lesotho,male,male,9,.12352679,.33838272,.27983293,.25005826
LS6,Lesotho,male,male,10,.05424105,.25596529,.21424381,.17653941
LS6,Lesotho,male,male,11,.019968163,.21936484,.19739889,.16484314
LS6,Lesotho,male,male,12,.01019113,.10341584,.091393128,
LS6,Lesotho,male,male,13,.0026541399,.089047298,.091328666,.085171543
LS6,Lesotho,male,male,14,,.069420233,.085652053,.078925759
LS6,Lesotho,male,male,15,.0012037192,.048123263,.07062988,.063795671
LS6,Lesotho,male,male,16,,.019875973,.033059902,.032221761
LS6,Lesotho,male,male,17,.00084611686,.0042340471,.0089533003,.016923161
LS6,Lesotho,male,male,18,.00061126542,.0027924154,.0042289114,.01030618
LS6,Lesotho,q1,q1,0,1,1,1,1
LS6,Lesotho,q1,q1,1,.92987621,.88823044,.71882582,.70448369
LS6,Lesotho,q1,q1,2,.90910226,.86804509,.70065212,.67993653
LS6,Lesotho,q1,q1,3,.87708831,.80748463,.65906125,.63100642
LS6,Lesotho,q1,q1,4,.82057619,.72875267,.58941245,.5696736
LS6,Lesotho,q1,q1,5,.73602688,.64129251,.50899494,.48370042
LS6,Lesotho,q1,q1,6,.62419164,.5527522,.42875439,.41117415
LS6,Lesotho,q1,q1,7,.41446576,.42071173,.32416505,.29724425
LS6,Lesotho,q1,q1,8,.14968444,.15117007,.069623448,.074191853
LS6,Lesotho,q1,q1,9,.073194824,.090811327,.036994569,.038337715
LS6,Lesotho,q1,q1,10,.038454361,.053639762,.015440161,.013775343
LS6,Lesotho,q1,q1,11,.010126841,.0380571,.010079875,.0097635603
LS6,Lesotho,q1,q1,12,,,,
LS6,Lesotho,q1,q1,13,.00032494299,.0085689668,.0031785616,
LS6,Lesotho,q1,q1,14,,.0077160974,,
LS6,Lesotho,q1,q1,15,,.0044848123,.0026501417,
LS6,Lesotho,q1,q1,16,,.0025770373,,
LS6,Lesotho,q1,q1,17,,,,
LS6,Lesotho,q1,q1,18,,.00077400758,,
LS6,Lesotho,q2,q2,0,1,1,1,1
LS6,Lesotho,q2,q2,1,.97990763,.95359802,.8690027,.84901935
LS6,Lesotho,q2,q2,2,.97620106,.93320268,.8390252,.82103425
LS6,Lesotho,q2,q2,3,.96031898,.91353416,.7820884,.7674728
LS6,Lesotho,q2,q2,4,.92968577,.86944169,.73683888,.70122916
LS6,Lesotho,q2,q2,5,.8631345,.79329103,.66567522,.63502234
LS6,Lesotho,q2,q2,6,.76654708,.71781892,.57771063,.5610652
LS6,Lesotho,q2,q2,7,.52180558,.58387709,.43925145,.41831371
LS6,Lesotho,q2,q2,8,.21487823,.29472268,.16325814,.12744272
LS6,Lesotho,q2,q2,9,.099289663,.19622436,.095818855,.077457741
LS6,Lesotho,q2,q2,10,.047892824,.13200496,.051790029,.037716061
LS6,Lesotho,q2,q2,11,.01456015,.087388493,.044962004,.036669027
LS6,Lesotho,q2,q2,12,.006117153,.016380847,,
LS6,Lesotho,q2,q2,13,.0023367989,.013399231,,
LS6,Lesotho,q2,q2,14,,.011447231,.010084953,
LS6,Lesotho,q2,q2,15,,.0097147776,.0091757886,.0035397566
LS6,Lesotho,q2,q2,16,,.003362505,.0011309294,
LS6,Lesotho,q2,q2,17,,.00093090994,.00063495361,
LS6,Lesotho,q2,q2,18,,,,
LS6,Lesotho,q3,q3,0,1,1,1,1
LS6,Lesotho,q3,q3,1,.9834286,.97253543,.94144022,.92186159
LS6,Lesotho,q3,q3,2,.97864008,.96856284,.93430316,.90257776
LS6,Lesotho,q3,q3,3,.96598655,.952995,.91449356,.85415947
LS6,Lesotho,q3,q3,4,.95107186,.93125588,.88037461,.81341398
LS6,Lesotho,q3,q3,5,.90953213,.8816005,.82073885,.75063038
LS6,Lesotho,q3,q3,6,.83601373,.83708817,.74460715,.67974597
LS6,Lesotho,q3,q3,7,.59548277,.70483148,.63546479,.53946435
LS6,Lesotho,q3,q3,8,.31170362,.44523922,.30830058,.21331097
LS6,Lesotho,q3,q3,9,.13763157,.33685899,.21020298,.15725359
LS6,Lesotho,q3,q3,10,.058571633,.22656959,.11786711,.05915086
LS6,Lesotho,q3,q3,11,.019053161,.17663474,.093707897,.053482324
LS6,Lesotho,q3,q3,12,.0039403699,.051384997,,
LS6,Lesotho,q3,q3,13,.00046896821,.043272324,.041354351,
LS6,Lesotho,q3,q3,14,,.032612711,.038273122,.0077172099
LS6,Lesotho,q3,q3,15,,.025810994,.029539859,.0054973378
LS6,Lesotho,q3,q3,16,,.0072534201,.0049999994,.00036587848
LS6,Lesotho,q3,q3,17,,.00030855357,.0015947168,
LS6,Lesotho,q3,q3,18,,,.00054859224,
LS6,Lesotho,q4,q4,0,1,1,1,1
LS6,Lesotho,q4,q4,1,.99045825,.98180896,.94571817,.93821484
LS6,Lesotho,q4,q4,2,.98586595,.97462595,.93530655,.92779511
LS6,Lesotho,q4,q4,3,.97740811,.9705689,.92172647,.91042167
LS6,Lesotho,q4,q4,4,.97283942,.95728368,.8937394,.87087524
LS6,Lesotho,q4,q4,5,.94863558,.93764293,.85729748,.82019848
LS6,Lesotho,q4,q4,6,.90636569,.90223503,.81996393,.76579118
LS6,Lesotho,q4,q4,7,.70907903,.80858314,.72832066,.66547859
LS6,Lesotho,q4,q4,8,.40623203,.61801559,.46929377,.37524238
LS6,Lesotho,q4,q4,9,.22839986,.49006426,.33834448,.25604156
LS6,Lesotho,q4,q4,10,.094078392,.34720504,.21694431,.14643858
LS6,Lesotho,q4,q4,11,.031053584,.28975233,.19009918,.13691662
LS6,Lesotho,q4,q4,12,.0091728782,.11341123,.066913523,.043619707
LS6,Lesotho,q4,q4,13,.0044899592,.09430217,.066507772,
LS6,Lesotho,q4,q4,14,,.068219543,.06167176,.041332759
LS6,Lesotho,q4,q4,15,.0022837166,.044481512,.046250794,.026956607
LS6,Lesotho,q4,q4,16,,.016573571,.017091146,.0090250699
LS6,Lesotho,q4,q4,17,,.0021897298,,.0031129618
LS6,Lesotho,q4,q4,18,.0014408628,.00023400884,.0018111493,.0022555059
LS6,Lesotho,q5,q5,0,1,1,1,1
LS6,Lesotho,q5,q5,1,.98792726,.99519873,.98423481,.98009712
LS6,Lesotho,q5,q5,2,.98483992,.99444252,.98402172,.97588867
LS6,Lesotho,q5,q5,3,.98275584,.98925221,.97868782,.96718031
LS6,Lesotho,q5,q5,4,.98111814,.98410141,.97153705,.95153022
LS6,Lesotho,q5,q5,5,.97520524,.97906995,.96113771,.92724526
LS6,Lesotho,q5,q5,6,.95146823,.96688765,.94009417,.89298785
LS6,Lesotho,q5,q5,7,.82385033,.93045217,.89263743,.85423404
LS6,Lesotho,q5,q5,8,.59111136,.83340406,.73446888,.66263747
LS6,Lesotho,q5,q5,9,.41070905,.75064182,.65515649,.5684706
LS6,Lesotho,q5,q5,10,.23740368,.64648491,.53285587,.4379901
LS6,Lesotho,q5,q5,11,.10227918,.57800192,.49581125,.41411489
LS6,Lesotho,q5,q5,12,.04967849,.35138011,.29046699,
LS6,Lesotho,q5,q5,13,.011887717,.3167904,.28745961,.27239129
LS6,Lesotho,q5,q5,14,,.25473177,.26734847,.24722624
LS6,Lesotho,q5,q5,15,,.18941931,.23984002,.21374951
LS6,Lesotho,q5,q5,16,,.08786729,.13200405,.11680689
LS6,Lesotho,q5,q5,17,.0006394909,.018509904,.035274796,.047347799
LS6,Lesotho,q5,q5,18,,.010193735,.018114278,.027360857
LS6,Lesotho,rural,rural,0,1,1,1,1
LS6,Lesotho,rural,rural,1,.97080916,.95088571,.87568432,.86553657
LS6,Lesotho,rural,rural,2,.96167272,.93785304,.85992491,.84595877
LS6,Lesotho,rural,rural,3,.94532734,.91361272,.82604474,.80713642
LS6,Lesotho,rural,rural,4,.91916263,.87582231,.7807399,.76257032
LS6,Lesotho,rural,rural,5,.86507046,.82012856,.72527534,.70099705
LS6,Lesotho,rural,rural,6,.78420907,.75905621,.65489507,.63207841
LS6,Lesotho,rural,rural,7,.56414747,.64161098,.5477941,.51573217
LS6,Lesotho,rural,rural,8,.27917078,.39535445,.27608469,.23670051
LS6,Lesotho,rural,rural,9,.14437078,.29843149,.20073169,.1703292
LS6,Lesotho,rural,rural,10,.070590362,.21339279,.12990336,.088446759
LS6,Lesotho,rural,rural,11,.023759652,.16945083,.11278325,.080991782
LS6,Lesotho,rural,rural,12,.0085385311,.068337969,.046416771,.030703543
LS6,Lesotho,rural,rural,13,.0027302208,.059694756,.045615718,.030529827
LS6,Lesotho,rural,rural,14,,.04809954,.040653147,.02830288
LS6,Lesotho,rural,rural,15,.00066305802,.034538303,.033383869,.02350539
LS6,Lesotho,rural,rural,16,,.012186904,.011742818,.0083317226
LS6,Lesotho,rural,rural,17,,.0029233459,.0022304226,.0026011448
LS6,Lesotho,rural,rural,18,.0004183368,.0010900869,.00158576,.0012056422
LS6,Lesotho,urban,urban,0,1,1,1,1
LS6,Lesotho,urban,urban,1,.99072033,.990372,.96078551,.96028137
LS6,Lesotho,urban,urban,2,.99010128,.9885869,.95607615,.9537217
LS6,Lesotho,urban,urban,3,.98416179,.98331988,.94806206,.93678194
LS6,Lesotho,urban,urban,4,.98094052,.97362763,.93679661,.90247321
LS6,Lesotho,urban,urban,5,.96985042,.95789266,.90518135,.86439347
LS6,Lesotho,urban,urban,6,.93872064,.94041508,.87528902,.83011526
LS6,Lesotho,urban,urban,7,.77794009,.87411654,.8060118,.76293939
LS6,Lesotho,urban,urban,8,.51517105,.73444933,.60259074,.54224932
LS6,Lesotho,urban,urban,9,.32817796,.63523471,.50130624,.44484657
LS6,Lesotho,urban,urban,10,.16615245,.51331437,.38549623,.34347951
LS6,Lesotho,urban,urban,11,.068508998,.45135567,.35437876,.32697651
LS6,Lesotho,urban,urban,12,.028356967,.23954749,.19984105,.20039263
LS6,Lesotho,urban,urban,13,.0071344278,.21191934,.19882733,.19907963
LS6,Lesotho,urban,urban,14,,.16377054,.18817312,.18282196
LS6,Lesotho,urban,urban,15,,.12094497,.16657993,.15319057
LS6,Lesotho,urban,urban,16,,.058343597,.090150855,.087342329
LS6,Lesotho,urban,urban,17,.00048260443,.0099293059,.024373705,.036749236
LS6,Lesotho,urban,urban,18,,.0056840652,.011940151,.022294227
ML6,Mali,all,all,0,1,1,1,1
ML6,Mali,all,all,1,.53369361,.32941279,.21034615,.23393662
ML6,Mali,all,all,2,.5287503,.32563224,.20605068,.23111267
ML6,Mali,all,all,3,.51560849,.31436542,.19292046,.21909836
ML6,Mali,all,all,4,.49397382,.29812884,.1730652,.19888467
ML6,Mali,all,all,5,.46173903,.27050716,.1571379,.17524633
ML6,Mali,all,all,6,.40412015,.23651312,.12581682,.14211647
ML6,Mali,all,all,7,.31219849,.20427427,.10198722,.11537656
ML6,Mali,all,all,8,.23631053,.18478087,.09230113,.10311736
ML6,Mali,all,all,9,.13191098,.15037198,.075230189,.076963127
ML6,Mali,all,all,10,.085708901,.12284319,.05968757,.051379297
ML6,Mali,all,all,11,.055185374,.10859481,.057876121,.047766715
ML6,Mali,all,all,12,.019733243,.076867789,.049118724,.041509084
ML6,Mali,all,all,13,.0078105899,.056905188,.03589952,.032838751
ML6,Mali,all,all,14,.0048015513,.037338492,.019640841,.019595381
ML6,Mali,all,all,15,.00061869906,.030613879,.019098757,.019402698
ML6,Mali,all,all,16,,.02033603,.015504959,.016576283
ML6,Mali,all,all,17,,.012921788,.014223901,.01516312
ML6,Mali,all,all,18,,.0013878155,.0019947053,.0026433475
ML6,Mali,all,all,19,,.00070781983,.00092247385,.0021174683
ML6,Mali,all,all,20,,.00050046184,.00069390237,.0015355657
ML6,Mali,all,all,21,,,.00024431167,
ML6,Mali,all,all,22,,.00016637644,,.00072002609
ML6,Mali,all,all,23,,,,.00029507308
ML6,Mali,female,female,0,1,1,1,1
ML6,Mali,female,female,1,.47129786,.26418588,.15684226,.14885235
ML6,Mali,female,female,2,.46551815,.25964543,.15360688,.14513443
ML6,Mali,female,female,3,.45022771,.24784665,.14085168,.13647074
ML6,Mali,female,female,4,.42953059,.233858,.12233277,.12206921
ML6,Mali,female,female,5,.40389013,.20963603,.10799637,.10749573
ML6,Mali,female,female,6,.35431895,.17724615,.085781962,.086124957
ML6,Mali,female,female,7,.26863629,.14772028,.065266073,.06749732
ML6,Mali,female,female,8,.20428535,.13064149,.054995328,.05929425
ML6,Mali,female,female,9,.11595985,.099890165,.04079752,.042037431
ML6,Mali,female,female,10,.076654173,.078458644,.031532295,.023075871
ML6,Mali,female,female,11,.052869823,.067854092,.029504331,.019365948
ML6,Mali,female,female,12,.020092856,.049782231,.022397613,.01567661
ML6,Mali,female,female,13,.0077205952,.036114719,.015823828,.013844375
ML6,Mali,female,female,14,.0040830704,.02110284,.0076272907,.0079361051
ML6,Mali,female,female,15,.00078505283,.018078677,.0071145375,.0074974685
ML6,Mali,female,female,16,,.011749644,.0046881903,.0070588323
ML6,Mali,female,female,17,,.0072622672,.0042325086,.0048852628
ML6,Mali,female,female,18,,,,
ML6,Mali,female,female,19,,,,
ML6,Mali,female,female,20,,.00016689391,,.00086355815
ML6,Mali,female,female,21,,,.00025177695,
ML6,Mali,female,female,22,,,,
ML6,Mali,female,female,23,,,,
ML6,Mali,male,male,0,1,1,1,1
ML6,Mali,male,male,1,.59548593,.43618819,.27229527,.30059373
ML6,Mali,male,male,2,.59137088,.43365166,.26677236,.29847011
ML6,Mali,male,male,3,.58035696,.42325556,.25320792,.28383085
ML6,Mali,male,male,4,.5577938,.40333915,.23180541,.25906375
ML6,Mali,male,male,5,.51902843,.37015221,.21403608,.2283238
ML6,Mali,male,male,6,.45343971,.33353215,.17217089,.18598159
ML6,Mali,male,male,7,.35533935,.29685217,.1445045,.15288633
ML6,Mali,male,male,8,.26802588,.27340609,.13549536,.13744946
ML6,Mali,male,male,9,.14770773,.23300979,.11509778,.10432478
ML6,Mali,male,male,10,.094675951,.1954999,.092286907,.073552892
ML6,Mali,male,male,11,.057478413,.17528664,.090726152,.070016578
ML6,Mali,male,male,12,.019376986,.12120629,.080057517,.061746884
ML6,Mali,male,male,13,.0078995917,.090938732,.059143953,.047719415
ML6,Mali,male,male,14,.0055129621,.063915871,.033550564,
ML6,Mali,male,male,15,.00045383131,.051133681,.032974519,.028729551
ML6,Mali,male,male,16,,.034391675,.028028997,.02403249
ML6,Mali,male,male,17,,.022186203,.025792284,.023215052
ML6,Mali,male,male,18,,.0033863103,.0040126448,.0040376843
ML6,Mali,male,male,19,,.001593172,.0016989355,.0030998185
ML6,Mali,male,male,20,,.0010463721,.0012057137,.0020620394
ML6,Mali,male,male,21,,,.00023556672,
ML6,Mali,male,male,22,,.00043867927,,.0012841172
ML6,Mali,male,male,23,,,,.00052624563
ML6,Mali,q1,q1,0,1,1,1,1
ML6,Mali,q1,q1,1,.32927933,.11724179,.06955684,.070636801
ML6,Mali,q1,q1,2,.324929,.11331741,.065779656,.068625405
ML6,Mali,q1,q1,3,.3079052,.10281654,.048495848,.059719931
ML6,Mali,q1,q1,4,.2897191,.085069858,.036839966,.044299349
ML6,Mali,q1,q1,5,.2477562,.069191977,.029247476,.030819532
ML6,Mali,q1,q1,6,.17814744,.040943898,.01869091,.019821785
ML6,Mali,q1,q1,7,.12048277,.028143404,.011235801,.0067587211
ML6,Mali,q1,q1,8,.076149344,.026691157,.0089517944,
ML6,Mali,q1,q1,9,.02616863,.016366575,.0062089586,.0055246437
ML6,Mali,q1,q1,10,.0051570958,.010529996,,.0017482857
ML6,Mali,q1,q1,11,.0024762889,.0089087654,.0047728457,
ML6,Mali,q1,q1,12,,.0031234538,,
ML6,Mali,q1,q1,13,,.0016373808,.00046620905,
ML6,Mali,q1,q1,14,,.00091207016,,
ML6,Mali,q1,q1,15,,,,
ML6,Mali,q1,q1,16,,,,
ML6,Mali,q1,q1,17,,,,
ML6,Mali,q1,q1,18,,,,
ML6,Mali,q1,q1,19,,,,
ML6,Mali,q1,q1,20,,,,
ML6,Mali,q1,q1,21,,,,
ML6,Mali,q1,q1,22,,,,
ML6,Mali,q1,q1,23,,,,
ML6,Mali,q2,q2,0,1,1,1,1
ML6,Mali,q2,q2,1,.32186607,.14392984,.092381001,.10498591
ML6,Mali,q2,q2,2,.31093186,.13698556,.085762694,.10428994
ML6,Mali,q2,q2,3,.29537708,.13024798,.074904524,.08480987
ML6,Mali,q2,q2,4,.26872754,.11476173,.059461717,.06644839
ML6,Mali,q2,q2,5,.23556735,.095680803,.046755489,.046657626
ML6,Mali,q2,q2,6,.19119549,.07422553,.02160015,.032574587
ML6,Mali,q2,q2,7,.13883922,.053630739,.010651127,.016464423
ML6,Mali,q2,q2,8,.092220984,.040070791,.0077611422,.0083216019
ML6,Mali,q2,q2,9,.028102268,.02751236,.0061483984,.0056247311
ML6,Mali,q2,q2,10,.0060495692,.01957548,,
ML6,Mali,q2,q2,11,.005170756,.014978543,,
ML6,Mali,q2,q2,12,.0014396732,.010811904,.0032184236,
ML6,Mali,q2,q2,13,,.0091830641,.0010743638,
ML6,Mali,q2,q2,14,,.0054822471,,
ML6,Mali,q2,q2,15,,.0039242129,,
ML6,Mali,q2,q2,16,,,,
ML6,Mali,q2,q2,17,,.0026914522,,
ML6,Mali,q2,q2,18,,,,
ML6,Mali,q2,q2,19,,,,
ML6,Mali,q2,q2,20,,,,
ML6,Mali,q2,q2,21,,,,
ML6,Mali,q2,q2,22,,,,
ML6,Mali,q2,q2,23,,,,
ML6,Mali,q3,q3,0,1,1,1,1
ML6,Mali,q3,q3,1,.44578105,.2229801,.11340255,.15001175
ML6,Mali,q3,q3,2,.44071615,.21899334,.11224192,.14617549
ML6,Mali,q3,q3,3,.42787233,.20190381,.10000139,.13453157
ML6,Mali,q3,q3,4,.39548817,.18587923,.081637934,.11939158
ML6,Mali,q3,q3,5,.37285557,.15252577,.070715062,.0904257
ML6,Mali,q3,q3,6,.29882813,.12700702,.045677602,.066586718
ML6,Mali,q3,q3,7,.21073313,.098245025,.028808013,.045400739
ML6,Mali,q3,q3,8,.13492152,.084162816,.026466426,.038213994
ML6,Mali,q3,q3,9,.043935303,.06152685,.018864306,.027983025
ML6,Mali,q3,q3,10,.025455777,.043606058,.010205206,
ML6,Mali,q3,q3,11,.012441891,.03353272,.0081164641,.0035018574
ML6,Mali,q3,q3,12,.0046918239,.019342458,.0072041554,.0021495235
ML6,Mali,q3,q3,13,,.012527921,.0033450732,
ML6,Mali,q3,q3,14,.0017907199,.0067646662,,
ML6,Mali,q3,q3,15,,.004280413,.001167294,
ML6,Mali,q3,q3,16,,,,
ML6,Mali,q3,q3,17,,.00092723151,.00058364408,
ML6,Mali,q3,q3,18,,,,
ML6,Mali,q3,q3,19,,,,
ML6,Mali,q3,q3,20,,,,
ML6,Mali,q3,q3,21,,,,
ML6,Mali,q3,q3,22,,,,
ML6,Mali,q3,q3,23,,,,
ML6,Mali,q4,q4,0,1,1,1,1
ML6,Mali,q4,q4,1,.62990385,.3871426,.23073632,.26932994
ML6,Mali,q4,q4,2,.62446946,.38504133,.22666524,.26410192
ML6,Mali,q4,q4,3,.60722184,.37168142,.21053813,.24925673
ML6,Mali,q4,q4,4,.58005154,.34771588,.18684538,.21491709
ML6,Mali,q4,q4,5,.54105866,.30195087,.16091017,.19005813
ML6,Mali,q4,q4,6,.47241321,.2464768,.11674535,.13333151
ML6,Mali,q4,q4,7,.36341566,.2072005,.091161907,.10224161
ML6,Mali,q4,q4,8,.25715616,.18168528,.080248065,.089268595
ML6,Mali,q4,q4,9,.12392584,.13879281,.060624808,.050228179
ML6,Mali,q4,q4,10,.080827542,.10264532,.047982227,.021703437
ML6,Mali,q4,q4,11,.043978445,.083415478,.046342567,.021179894
ML6,Mali,q4,q4,12,.0090418672,.053960856,.035933681,.01462777
ML6,Mali,q4,q4,13,.0042888988,.039494947,.022150312,.0097536175
ML6,Mali,q4,q4,14,.0021578614,.018900352,,
ML6,Mali,q4,q4,15,,.013598823,.0081233801,
