survey,country,edyears,pct15_19,pct15_19_male,pct15_19_female,pct15_19_urban,pct15_19_rural,pct15_19_q1,pct15_19_q2,pct15_19_q3,pct15_19_q4,pct15_19_q5,pct20_29,pct20_29_male,pct20_29_female,pct20_29_urban,pct20_29_rural,pct20_29_q1,pct20_29_q2,pct20_29_q3,pct20_29_q4,pct20_29_q5,pct30_39,pct30_39_male,pct30_39_female,pct30_39_urban,pct30_39_rural,pct30_39_q1,pct30_39_q2,pct30_39_q3,pct30_39_q4,pct30_39_q5,pct40_49,pct40_49_male,pct40_49_female,pct40_49_urban,pct40_49_rural,pct40_49_q1,pct40_49_q2,pct40_49_q3,pct40_49_q4,pct40_49_q5
SL6,Sierra Leone,3,.79014152,.79770583,.78382903,.90581167,.70976144,.60380214,.69308817,.77039856,.8294124,.93604624,.54114395,.66030449,.4508816,.74626124,.39810768,.30651811,.37563911,.43626279,.57661462,.80404288,.30824763,.40602884,.2299054,.55672884,.19225977,.13468637,.1646433,.20746522,.33528602,.67760789,.29039365,.37320724,.19938083,.54511052,.1815283,.13767631,.14620309,.18790066,.33644834,.65918094
SL6,Sierra Leone,4,.77169102,.78156245,.7634533,.89753914,.68423826,.57600242,.66340953,.74607825,.81657022,.92874479,.52195245,.64458394,.42906094,.7341888,.37395179,.28474841,.34735715,.41524538,.55806404,.79205012,.2887564,.3864778,.21046205,.53672653,.17300709,.11512341,.14780693,.18972078,.3134141,.65612274,.28005347,.36534142,.18632126,.53672898,.17035098,.1225633,.13770834,.17981748,.32295555,.65280038
SL6,Sierra Leone,5,.73395634,.74057251,.72843504,.87852633,.63349354,.52500528,.60030013,.69374871,.78910941,.91436446,.50048935,.62502074,.40615869,.72293693,.34536803,.25262821,.32111529,.38700563,.53762168,.78256255,.26825905,.36817458,.18820678,.52198368,.14982364,.10286622,.12737553,.15678556,.29064852,.6407963,.26605114,.34915292,.17472161,.52112913,.15703145,.11080196,.12674604,.16453232,.3047159,.63883954
SL6,Sierra Leone,6,.67662662,.68721747,.66778845,.84260172,.56128919,.44352984,.52422941,.62876087,.73549074,.88380545,.47114235,.60036647,.37325698,.70391637,.30882001,.21282656,.2859495,.35391903,.50534236,.76669604,.24261007,.34634441,.15949818,.48976716,.1272403,.085978888,.10624807,.13574173,.25802556,.60422307,.24505793,.32255384,.15988931,.50543374,.13377397,.086405605,.10504435,.14472844,.27504379,.62945545
SL6,Sierra Leone,7,.57841653,.60270846,.55814469,.76613218,.44797128,.33248344,.40946943,.50990152,.64064246,.81293863,.42318755,.56368899,.31675982,.66276294,.25612235,.15637316,.2373639,.29985324,.46045589,.72531748,.19898914,.29455587,.12242117,.42780367,.092181467,.057874877,.077522747,.095197782,.20548548,.53648001,.20724696,.27968916,.12763238,.46018785,.099140652,.055629771,.076529503,.10556614,.22512121,.58807975
SL6,Sierra Leone,8,.45001158,.48636428,.41967502,.64398241,.31521961,.22280689,.26920071,.37075272,.50490075,.69305503,.38425913,.52790695,.27544805,.62845325,.21397309,.1254895,.19311263,.2549642,.41057727,.69595063,.1740194,.26178509,.10370163,.39385778,.071401671,.039457638,.057605673,.069708787,.17959951,.50172538,.18603428,.25576258,.10940231,.42455196,.084092408,.039480045,.066152886,.089217752,.19374594,.55548388
SL6,Sierra Leone,9,.29067931,.33631435,.25259671,.46641216,.1685611,.115531,.14196303,.18836392,.3187511,.52071428,.33321154,.46443015,.23381533,.58221632,.15957077,.078101903,.13751249,.19402377,.35174906,.65657115,.14950849,.23146977,.083841197,.352339,.054829814,.028508021,.041650228,.048440579,.1485873,.45873266,.16585027,.23406239,.090884551,.38915592,.070409976,.031631809,.053100213,.069230057,.16688727,.52134866
SL6,Sierra Leone,10,.16948669,.20301446,.1415076,.30674955,.074101537,.04737293,.056671228,.089856885,.1737064,.35262179,.26230708,.37401003,.17769368,.48948076,.10388999,.044039685,.089490086,.12892833,.24795721,.57154703,.12117596,.19120087,.065072082,.29254419,.041183472,.018223919,.030178165,.034411144,.11610825,.38785696,.13638692,.19498695,.071984991,.31899661,.058339991,.02545375,.041919153,.05697716,.1345163,.4337109
SL6,Sierra Leone,11,.091473326,.1133756,.073195755,.17497267,.033448871,.013716835,.025257738,.044701658,.10020769,.19753599,.22608812,.31648844,.15761113,.43868679,.077834778,.032590196,.063478947,.098595247,.19961138,.52057081,.1059432,.16991964,.054685354,.26145273,.033353351,.013192895,.020129262,.029949047,.092902213,.35497651,.12390843,.17904299,.063315094,.29089209,.05254003,.021027323,.037414569,.049296379,.12117299,.40050885
SL6,Sierra Leone,12,.034821138,.041556176,.029200647,.0768179,.0056371298,.0024744261,.0049061887,.013597616,.029967465,.088204727,.16348942,.22321033,.11825161,.33918008,.040973455,.014743623,.027041094,.053149652,.12797077,.41412514,.08053638,.12963417,.041199297,.20465551,.022599177,.0068352614,.013363071,.021267116,.064307317,.28140342,.090520799,.13007589,.047049426,.21757618,.036217663,.01127624,.021089453,.03265037,.095719792,.29965463
SL6,Sierra Leone,13,.0025774876,.0040011494,.0013893566,.0058129965,.00032897576,,.00019664102,,.0032278742,.006557493,.048746858,.059033394,.040954787,.10928136,.0065337261,.00050949567,,.0096778357,.024057513,.14316371,.045490477,.067513287,.02784588,.12025616,.010590846,,.0037382608,.011261871,.02388197,.17503886,.051735777,.070706755,.030886522,.12221178,.021614527,,.011081185,.01900447,,.17384639
SL6,Sierra Leone,14,.00099105679,.0014870267,.00057708641,.0021817959,.00016347088,,,,.0013385885,.0024870636,.036548749,.043036409,.03163426,.081378929,.0052868407,.0004117052,.001028706,.0082668634,.014135567,.10934493,.04280261,.063510753,.026211321,.11417259,.0094880555,,,.0096664419,.021733833,.1663384,.050858684,.069657817,.030198285,.12016012,.021239446,,.010324467,.018451046,.057640109,.17072006
SL6,Sierra Leone,15,.000502387,.0011042999,,.0012251606,,,,,,.0018030163,.018753771,.023096655,.015463917,.042745464,.0020233481,,,.0025868122,.0088312635,.056367207,.035799745,.053810529,.02136958,.095210478,.0080676135,.0024481392,.003175878,.0078468332,.017238796,.13925834,.043600094,.059965525,.025614358,.10480686,.017440498,.0018915861,.0079712793,.016956627,.047431774,.14771761
SL6,Sierra Leone,16,.00011396746,.00025042958,,.0002777896,,,,,,.000408867,.0057108901,.007220808,.0045669605,.013487328,.00028798799,,,,.0020360313,.018079769,.014514457,.024513828,.0065030432,.041110054,.0021000213,,.0012468875,.00025042892,.0045788893,.062125064,.014267273,.022043651,.0057209777,.043808233,.0016415645,,,.00092933327,.0063219052,.065442324
SL6,Sierra Leone,17,,,,,,,,,,,.00053996983,.00048559468,.00058096688,.0013141653,,,,,,.0018448395,.0018981819,.0029073702,.0010897031,.005964708,,,,,.00028401182,.0085725924,.0032417283,.0052102655,.0010782961,.010826618,,,,,,.016497791
SL6,Sierra Leone,18,,,,,,,,,,,.00038789579,.00034851849,.00041753217,.00094401342,,,,,,.001325161,.0011183952,.002188995,,.0035143825,,,,,,.0051919413,.0024334281,.0043810876,.00029294088,.0081271045,,,,,,.012384258
SL6,Sierra Leone,19,,,,,,,,,,,.00028312777,.0002731249,.00029051348,.00068900554,,,,,,.0009671399,.00082828768,.0015367962,.00026071357,.0026027767,,,,,,.0038452041,.00083845109,.0014490773,.0001673746,.0028002935,,,,,,.0042672381
TD6,Chad,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD6,Chad,1,.62339836,.68857944,.55353677,.82197779,.54954225,.57685083,.57910168,.52958679,.53025621,.83659756,.50176418,.64040202,.39721513,.69534302,.42524436,.43963143,.44851086,.42104957,.39298221,.71621007,.39436722,.53018618,.27463791,.57007861,.33838931,.33740664,.37145656,.33547023,.3019056,.59723365,.29797918,.40068966,.19013,.48233598,.24125312,.26416987,.23814471,.23304924,.23425698,.51159018
TD6,Chad,2,.61192375,.67873347,.54031652,.81768191,.53539771,.56343716,.55762082,.51918042,.51815218,.83307475,.49215439,.63356572,.38551375,.69166422,.41329008,.42698628,.43768984,.40711713,.38328245,.71274531,.38237673,.52158612,.25965863,.56279492,.32489938,.31940696,.36094621,.31998187,.28825101,.59361029,.28584966,.38998398,.17650549,.47577569,.22741002,.24370192,.2227328,.22890294,.21937449,.5050503
TD6,Chad,3,.58200538,.6515069,.50751299,.80661905,.49846649,.50809455,.51732075,.49074095,.49155861,.82420456,.46426344,.61356574,.35167214,.6807518,.37868768,.3743791,.40026483,.38471556,.36025125,.70249641,.34592625,.48745823,.22116075,.53803718,.28472385,.25756449,.32135093,.28841892,.25399756,.57556355,.25099102,.35288429,.14399996,.44896883,.19007385,.17769313,.18885471,.20751436,.18786018,.48081464
TD6,Chad,4,.52836764,.600631,.45091519,.7781896,.43545327,.41355106,.47002411,.42158639,.44528732,.80074799,.42634574,.58476442,.30687958,.65758181,.33494031,.32096794,.35412401,.34111762,.32468003,.68418229,.29696861,.43564823,.17471759,.50352007,.23116574,.1878619,.26349607,.23771793,.22130381,.53998542,.21116665,.31280375,.1044446,.41733491,.14772928,.1242367,.14443052,.16019976,.16346677,.44893634
TD6,Chad,5,.45705402,.52249664,.38691208,.72429663,.35766047,.3235921,.37391198,.35170826,.38635874,.74819565,.38675946,.55089492,.26298222,.63256156,.28959626,.27828905,.30221915,.29254648,.2872963,.66095054,.2614724,.39706075,.14194643,.47605994,.19310941,.15199032,.21565287,.20589583,.18444908,.51404399,.18396202,.28093544,.082136966,.3867276,.12157165,.098382667,.11448129,.13886832,.13537842,.41824552
TD6,Chad,6,.37334371,.42595416,.31695548,.65060151,.27022535,.24091905,.2798242,.26030421,.29987177,.67918909,.34670871,.50862288,.22460653,.59881872,.24705204,.23002423,.25166357,.25448787,.25627068,.62722605,.22652566,.3535344,.11456294,.44477332,.15699662,.11079106,.16818826,.17824955,.15997373,.48032904,.15663475,.24893788,.059713647,.35302144,.096207134,.06842909,.09217561,.10955784,.11083271,.38774329
TD6,Chad,7,.27513495,.32416174,.22258775,.55028367,.17280103,.12792914,.17905177,.17133479,.21612787,.57392269,.28584918,.43602017,.17260274,.54655975,.18279281,.15872698,.19105807,.19359538,.18624373,.5797841,.174997,.28228372,.08041998,.38586029,.10782046,.069553308,.11341909,.12114436,.11707679,.4204134,.11400444,.18834727,.035942208,.29068616,.059639994,.038648896,.050770719,.067031585,.075010657,.32535636
TD6,Chad,8,.19712669,.23441264,.15716341,.45244196,.10216928,.080013156,.10035691,.1051199,.13131343,.47182554,.24469978,.38276863,.14057975,.5119009,.13907775,.10289712,.14669365,.14752854,.15235455,.54998702,.1523791,.24851562,.067631379,.35131529,.089002267,.047590919,.093770511,.10085614,.10382182,.38428736,.10212182,.16915855,.031731203,.27399069,.049238257,.029596234,.036175385,.0559793,.066177532,.3094911
TD6,Chad,9,.13727272,.16453063,.10805762,.34409326,.060351629,.052981049,.066361137,.060793348,.071028702,.35947776,.21152204,.33613324,.11755061,.47569561,.10709677,.076673232,.11214209,.11085067,.1234863,.51246053,.13474298,.22602971,.054270521,.3184163,.076228566,.042605314,.079312064,.084664963,.088820316,.34929883,.091240749,.15271904,.026686655,.25273946,.041548051,.025006011,.029882357,.042942833,.061776847,.28419197
TD6,Chad,10,.083252706,.098640762,.06675984,.22974943,.028767435,.023001833,.024311291,.035235479,.03663262,.24201119,.17672366,.28302655,.096558787,.41435811,.082789011,.055767771,.081750371,.088987544,.10197937,.44646156,.11496466,.19322427,.045976117,.28490531,.060825191,.029952379,.063011661,.072018415,.073233701,.31020513,.076991297,.12790538,.023529945,.22762108,.03064294,.012426806,.01472306,.037479624,.052057467,.25611305
TD6,Chad,11,.043559611,.049327984,.037377216,.13200392,.01066536,.010636128,.0078174267,.012370965,.011876947,.14174069,.13346718,.21838541,.069428846,.34286195,.050695408,.028230248,.057669342,.055955954,.059078343,.37009323,.088698097,.15116435,.033631977,.23315747,.042676434,.021109872,.039838061,.054652818,.050020836,.25554937,.052103028,.087608606,.014821079,.16489743,.017396502,.0074338247,.0073903254,.020845404,.032794293,.18344003
TD6,Chad,12,.021293001,.023175117,.019275941,.070170216,.0031146572,.0026759652,.0029494602,.0042120023,.0046205688,.074061044,.1074587,.17240515,.058481369,.29838786,.031986196,.015022692,.033716619,.038036324,.041871019,.32186639,.075664923,.12943289,.02826665,.21521245,.031208057,.012455628,.031494595,.034956183,.041967817,.23607075,.043342005,.07427457,.010861864,.14284565,.012725009,.002789794,.0039578159,.01696047,.024954045,.16040939
TD6,Chad,13,.0057405671,.0063490919,.005088557,.020569449,.00022557817,,.0003662364,,.00048715092,.022278203,.076390244,.12220817,.041838046,.22437079,.017894909,.0092084715,.019343041,.019893155,.022252608,.24344145,.06473317,.11088388,.024049794,.19380543,.023613509,.010546808,.023220288,.026741428,.030013699,.21342187,.037828382,.06486322,.0094409771,.13046663,.0093238493,,.0024408922,.011754127,.021480614,.14638774
TD6,Chad,14,.00071868842,.00089981331,.0005247707,.0026515601,,,,,,.0028716584,.023926143,.037402663,.013763119,.081694692,.0010907258,.0017939535,.0014287586,.0005461502,,.089047238,.033802602,.055472743,.014699755,.1156996,.0077119758,.0028263722,.0077734562,.0076690125,.011286778,.12717101,.021558292,.036186151,.0061985916,.084210068,.0022805021,,,.002485465,.0041118404,.097117342
TD6,Chad,15,,,,,,,,,,,.018955279,.029548625,.010966505,.065649994,.00049724255,.00059047586,,.00053158746,,.071574941,.028713968,.047646418,.012024499,.10392373,.0047537554,.0023032716,.0046507176,.0042005931,.0068896934,.11431329,.018840486,.032170989,.0048430506,.074114352,.0018328591,,,,.004044557,.085755244
TD6,Chad,16,.00021334225,,.00044225098,.00078747462,,,,,,.00085270102,.011171239,.017037993,.0067468639,.038920589,.00020212153,,.00041463255,,.00026846185,.042442597,.022058014,.039035924,.0070915469,.082469411,.0028122498,.00074775825,.0028189786,.0024290103,.0044921953,.090791687,.014427731,.024658529,.0036850795,.057328016,.001227418,,,.00078737846,.0018693444,.066748694
TD6,Chad,17,,,,,,,,,,,.0033355225,.0050009768,.002079414,.011773502,,,,,,.01282109,.0076553095,.014440248,.001674326,.030917006,.00024465521,,.00062048162,,,.033896133,.0043783397,.0078650611,.00071717781,.018607795,,,,,,.021068906
TD6,Chad,18,.00012196563,,.00025293601,.00045041103,,,,,,.00048763349,.0012604493,.0023551462,.00043475837,.0044489363,,,,,,.004844815,.0024811302,.0047499696,.00048125541,.010020774,,,,,,.010986401,.001782007,.0032886907,.00019994535,.0075735105,,,,,,.0085751936
TD6,Chad,19,,,,,,,,,,,.00036244304,.00072366418,,.0012791659,,,,,,.0013930111,.00059690478,.00088991481,.00033879714,.0022220775,,,,,,.0024362449,.00080279738,.001567368,,.0034119184,,,,,,.0038631768
TD6,Chad,20,,,,,,,,,,,.00022327628,.0003999545,.00008987802,.00078793691,,,,,,.00085807458,.00028812929,.00035680269,.00022778277,.00094407436,.000079189471,,,.00030550326,,.0010350969,.00064598728,.0012612193,,.0027454831,,,,,,.0031085967
TG6,Togo,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TG6,Togo,1,.90992689,.93965375,.87621182,.95606732,.87821114,.82358283,.87039047,.93577439,.95353723,.95840609,.82366991,.90173846,.75609577,.91072649,.73418266,.6042909,.70312518,.82227081,.8937009,.93020111,.68612343,.83116788,.56647015,.82896668,.56823194,.3777006,.50695264,.698991,.79799891,.88860101,.64303225,.78777587,.49817672,.81118113,.53124475,.38386145,.48208719,.64491481,.76847917,.87975621
TG6,Togo,2,.90065485,.9300499,.86731601,.95202076,.86534721,.80598027,.85419738,.92895538,.95268631,.95252752,.81337678,.89250052,.7448892,.90579188,.7183814,.58605045,.68875664,.8039937,.8871634,.92718709,.67092812,.82138777,.54680771,.82008463,.54782623,.35585019,.49087626,.67052311,.78643596,.88439631,.63157338,.77843004,.48460311,.80707562,.51489717,.35869303,.46874723,.63113964,.76566488,.87517852
TG6,Togo,3,.87852144,.91576028,.83628625,.9363941,.83874106,.76264226,.83648235,.91350031,.93113464,.93922538,.78107876,.86608058,.70750326,.88577288,.67346156,.53283995,.64026546,.75371909,.86679357,.91321301,.62758893,.78325856,.49917051,.79277468,.49125773,.30350235,.42805508,.61521125,.74179208,.86911935,.59872198,.7547642,.44255903,.7868458,.47365475,.30801836,.42852876,.60327691,.73064148,.86145091
TG6,Togo,4,.83977592,.88623899,.78707904,.91553152,.78770328,.70763624,.78289932,.8651076,.91188097,.91826665,.73356026,.8229906,.65615141,.85393417,.60982531,.47050807,.57791591,.67681992,.83070678,.88738704,.57265228,.73915696,.43529561,.74673665,.42897689,.25876918,.36281389,.54040682,.68256485,.83252501,.54510558,.70590132,.38418546,.73825508,.4166972,.25979495,.36289486,.5398246,.67905074,.82120323
TG6,Togo,5,.78207415,.83873558,.71781069,.87342626,.7192809,.63499165,.69872952,.80344009,.86711693,.88881665,.6880185,.79087073,.59899193,.81954432,.55282021,.41646868,.51304334,.61946851,.78351527,.86328846,.52207261,.69285947,.38118333,.70822471,.36843744,.19931854,.30777854,.4689008,.6318689,.80536944,.49268073,.66087586,.32435554,.6931926,.3593778,.20760705,.30019218,.46816036,.63751745,.78498811
TG6,Togo,6,.68486202,.74547416,.6161176,.81241518,.59718502,.50465804,.53978831,.72410429,.78738451,.84393126,.61393553,.7286948,.51460248,.7617662,.46197706,.33634341,.40780014,.5199244,.7127496,.81883943,.44195035,.61872065,.29612511,.62441379,.29135945,.14234708,.24279629,.35829496,.54029727,.73260218,.40697885,.57817274,.23565267,.59439552,.28238183,.1363425,.2332831,.37299916,.52109981,.70961559
TG6,Togo,7,.51228952,.56386757,.45379135,.62410271,.43543181,.35467565,.37099695,.54072034,.61817455,.65381104,.49619794,.61406428,.39417553,.64964682,.33846441,.24459606,.29386774,.37136078,.57489264,.72101516,.33849239,.49506214,.20933147,.5033626,.20242162,.088656433,.16326419,.23400283,.40801027,.6224789,.27955082,.41962144,.13937198,.4331941,.17740677,.074074686,.12530871,.2431021,.34735718,.55792016
TG6,Togo,8,.38876522,.42708272,.34530672,.52867347,.29259562,.19796358,.23952647,.39988893,.50529033,.57282275,.44452685,.56927127,.33655089,.60737067,.27713603,.1869083,.2322751,.3127262,.51346397,.68900788,.29909128,.44312051,.1802755,.46413174,.16287993,.064506024,.12310102,.19205268,.34791258,.59394836,.24937551,.3781352,.12051632,.40346283,.14693625,.05489162,.095154129,.20521387,.31675011,.52608538
TG6,Togo,9,.26725775,.28794432,.2437956,.42598477,.15815258,.10449434,.10756612,.22517022,.38506028,.48156515,.38853416,.51292253,.28086638,.55280429,.21967721,.14071415,.17436387,.24587999,.44666389,.64432728,.24983777,.38785028,.13598546,.40226096,.12403975,.04352976,.09258502,.15012482,.27608684,.52926296,.20383544,.31568339,.091901124,.34002367,.11329576,.039026923,.05943267,.16214906,.24481994,.47051275
TG6,Togo,10,.14082795,.16176549,.11708117,.26402205,.05614721,.027185144,.039520953,.086729921,.2047341,.32134539,.30162323,.41327119,.20498322,.45129454,.14777271,.081796162,.11419125,.16198249,.33169049,.55254954,.1933599,.30994377,.097184956,.32312596,.086261258,.029021049,.056622982,.099271223,.20062619,.44579574,.15253779,.2475176,.057484694,.25955293,.081392802,.024636408,.037008066,.10352018,.18382712,.37872177
TG6,Togo,11,.10871629,.12826158,.086548537,.21600002,.034971945,.019166252,.027169757,.050988693,.16042852,.26472017,.23685722,.34120128,.14653926,.36422843,.1059294,.058514036,.07787995,.11103414,.26222593,.45012021,.13469258,.22696975,.058569271,.23410429,.052646026,.015506037,.023241121,.06518133,.1215303,.3427926,.10259449,.17158026,.033555526,.19417012,.041713852,.0075063221,.013493478,.060335249,.1070987,.29765397
TG6,Togo,12,.059518714,.070936039,.046569407,.12239877,.016296316,.0066230348,.016251218,.024911791,.078470513,.15901372,.19330421,.28064489,.11770397,.30883488,.074547552,.040674619,.048408877,.073120601,.21160556,.39001474,.1145423,.19182575,.050787915,.20607747,.038996402,.0085559795,.014574403,.040657487,.10098094,.31036943,.086385705,.14788651,.024837496,.16789663,.032196224,.0043141744,.012295764,.044674806,.086120233,.26125807
TG6,Togo,13,.019833926,.023416346,.015770691,.045616288,.0021115467,.0011931119,.00084379903,,.027264182,.064358838,.13373825,.19927429,.077011541,.2265566,.038328037,.021822229,.021544803,.032080941,.13609126,.2976976,.083573453,.14000565,.037020151,.15380554,.025609441,.0017295639,.0074492246,.027146317,.063539751,.24195454,.068848744,.1182548,.019404652,.13870317,.022408644,.00093994831,.0095780753,.027251698,.059887499,.22703303
TG6,Togo,14,.0057351277,.0072169239,.0040543429,.014078266,,,,,.0095846131,.017488696,.090032175,.13328478,.052593447,.15819854,.019962257,.0075413543,.0074164928,.012832473,.085953958,.21693747,.052155465,.084744669,.025271241,.098959535,.01352708,,.0045969202,.010417734,.03370326,.16151565,.040277321,.07292667,.0076028975,.086781196,.0093609784,,.002080844,.0097779995,.025983326,.15117164
TG6,Togo,15,.0016228885,.0015355113,,.0039834976,,,,,.0047354782,.0029818744,.062607147,.09728314,.032592125,.1120545,.011778897,.0053778095,.0049473098,.0063103787,.05464853,.15661176,.045803167,.072129369,.024085548,.088748522,.010359454,,.0015130551,.0071308841,.028310226,.14606228,.033876158,.060765613,.006966094,.075684153,.0060817041,,,.0071915803,.019250168,.13146743
TG6,Togo,16,.00080689363,,.0017218045,.0019803848,,,,,.0026255555,.0012188245,.02954896,.04724481,.014231518,.051325098,.0071645295,.0048347283,.00087022845,.0028663089,.017450852,.080435395,.030209141,.050545584,.013432727,.058560017,.0068105552,,.00026974309,.0049520228,.01440342,.10034793,.027038595,.048542153,.005518592,.062161274,.0036886244,,.00088312937,.0046040937,.013623958,.10756289
TG6,Togo,17,,,,,,,,,,,.0090549523,.013582804,.0051353998,.015797071,.0021243065,.00054006197,,,.0052990867,.0257755,.018251181,.030841136,.0078651691,.035816684,.0037539864,,,.0037324755,.0085477466,.060340378,.017751485,.034070838,.0014196974,.040715776,.0024845728,,,.0018443406,.0080050062,.073170304
TJ6,Tajikistan,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TJ6,Tajikistan,1,.98460603,.99011648,.97918832,.99148542,.98238653,.9720583,1,.99047726,.99430859,.99386144,.97752583,.98787898,.96800375,.98842323,.97419316,.95035172,.96821547,.97899759,.9929688,.99358368,.98828,.99393308,.98288947,.99789584,.98491907,1,.98378599,.99391836,.99779803,.99925286,.98972189,1,.98675507,.99847549,1,1,1,1,1,.99906522
TJ6,Tajikistan,2,.98167682,.98849577,.97497267,.98976731,.97906667,,.97267807,.98885268,,.99034268,.97441655,.98610938,.96366239,.98655599,.97070402,.94786787,.96621597,.97122878,.99097395,.99275559,.98690379,,.98214978,.9966768,,1,,,.99593383,.99865538,.98942018,.99280924,.98616332,.99743503,.98614591,.97656232,.98846781,.98621589,1,.99779725
TJ6,Tajikistan,3,.97903949,.98621982,.97197998,.98948169,.97567058,.96684635,.96465164,.98472208,.99023843,.98901862,.96815944,.98293835,.9545669,.98128372,.96414578,.93880177,.96007586,.96183026,.98679483,.99018115,.98651814,.99188936,.98139644,.99518776,.9834879,.964975,.98125833,.99188399,.99541116,.9973774,.98795027,.99071103,.98529708,.99531251,.98494267,.9735254,.98587036,.98487478,.99616885,.99717396
TJ6,Tajikistan,4,.97481525,.98282862,.96693677,.98369014,.97195202,.96040469,.96129805,.97847968,.98964739,.98442489,.95468867,.97645062,.93467367,.96945792,.95017189,.91578418,.94547367,.94492573,.98232716,.98041618,.98256391,.98884302,.97657645,.99293184,.97894013,.95398861,.97946453,.98743188,.99353486,.9964394,.98430151,.98815113,.98060197,.9938134,.98041582,.96953791,,.97817212,.9946059,.99685228
TJ6,Tajikistan,5,.96083319,.98108053,.94092649,.97392422,.95660973,.93426806,.94325966,.96860486,.98523372,.97349656,.93159407,.96607238,.89988345,.95582408,.92418396,.88143373,.9086659,.91996562,.97011113,.97300649,.97355515,.98190606,.96559227,.98989058,.96784568,.9321934,.97067535,.97815746,.9889701,.99488246,.98189676,.98634589,.97762114,.99212801,.97771722,.96782523,.97897422,.97112393,.99192005,
TJ6,Tajikistan,6,.95453435,.9799192,.9295764,.96947861,.94971293,.9154954,.94214028,.9656831,.97943664,.97108799,.91860855,.96127677,.87936527,.94231743,.9113577,.86286604,.88706547,.90911645,.96719027,.96104902,.96671307,.97900015,.95499706,.98690361,.9596563,.91739559,.96269131,.97291964,.98410428,.99292088,.97927761,.98453504,.97422528,.99143016,.97431326,,.97738528,.96414781,,.99582714
TJ6,Tajikistan,7,.94874626,.97916245,.9188416,.96618098,.94312137,.90921938,.9357419,.96087682,.97339475,.96574676,.9057163,.95564461,.85979575,.92981106,.8983475,.84792197,.87256855,.89297247,.95668316,.95289856,.95867312,.97562331,.94251066,.97775662,.95200324,.9064784,.95251435,.96483636,.98143846,.98434085,.97803837,.98424232,.97207648,.9909355,.97276986,.96466941,.97497946,.96050078,.98975897,
TJ6,Tajikistan,8,.93152624,.96353894,.90005189,.94721729,.92646396,.89198792,.92344075,.94396967,.94638234,.95295006,.89061815,.94800651,.83783633,.91318828,.88371557,.83149326,.85537142,.87733346,.94194639,.94161671,.94673294,.97250694,.92215675,.97017002,.93854147,.88420272,.94431436,.9439252,.97850198,.97816986,.97376567,.98245043,.96541959,.98992455,.96716458,.95418495,.97242707,.9527297,.98828781,.99522424
TJ6,Tajikistan,9,.8121084,.84410971,.78064513,.84385288,.80186677,.74550611,.80132174,.81382722,.84737259,.85245848,.8292802,.8977977,.76626259,.87811744,.81434453,.71393782,.79025328,.82416934,.89398342,.91094136,.83947945,.91154689,.77076125,.88396376,.82393181,.73237455,.82446307,.83373135,.89258379,.90463442,.91212291,.94356328,.88190824,.93769991,.90167433,.85100353,.90446091,.88212544,.94811499,.96231508
TJ6,Tajikistan,10,.50586891,.57667089,.43625745,.57066435,.48496416,.45082104,.48645559,.46525919,.51489079,.60498792,.63242948,.76510406,.51040477,.7201131,.60561371,.51428056,.58250797,.58824503,.68851209,.78392339,.74545819,.85587478,.64017278,.79516745,.72808427,.65042323,.73006618,.72274178,.78716761,.82575488,.89818937,.93101519,.86664337,.92273599,.88816184,.83974367,.8958559,.861597,.92900473,.95146775
TJ6,Tajikistan,11,.32479304,.36504281,.28521997,.38874692,.30415976,.27027729,.3110418,.29380506,.33374929,.40970314,.58294868,.71360523,.46277991,.6899398,.55022812,.46306559,.52920789,.53960466,.63254261,.74675274,.51105261,.60971475,.4169755,.61488181,.47476324,.36941895,.47005206,.48102766,.56249774,.65263051,.32627535,.45446423,.20308375,.4518193,.27498856,.19471738,.22657506,.24811764,.33672068,.56372821
TJ6,Tajikistan,12,.067508161,.087135226,.048210982,.12054735,.050396241,.030453349,.053526998,.035956454,.056110878,.15545915,.22344586,.31433865,.13984899,.37489417,.17712921,.11594074,.13378346,.16260563,.23848422,.47637415,.2285134,.31653237,.14458477,.36439437,.1810215,.10440551,.15509757,.19273475,.23019092,.43322393,.27120367,.37755898,.16899452,.40122551,.21808758,.14553548,.16252451,.20074575,.26578042,.51787722
TJ6,Tajikistan,13,.021729711,.029385133,.014202856,.035037693,.017436136,.010085371,.017494347,.0072362237,.023997281,.047610767,.20502363,.29053548,.12637578,.34688699,.16163829,.11116292,.11706381,.14642586,.21271941,.44937599,.20353238,.28568619,.12519634,.33663586,.15701124,.087323956,.12422879,.16812405,.20314807,.40771538,.2299269,.32676709,.13686194,.3666383,.174078,.11763998,.13437852,.14709981,.21968296,.46885556
