survey,edyears,pct15_19,pct15_19_male,pct15_19_female,pct15_19_urban,pct15_19_rural,pct15_19_q1,pct15_19_q2,pct15_19_q3,pct15_19_q4,pct15_19_q5,pct20_30,pct20_30_male,pct20_30_female,pct20_30_urban,pct20_30_rural,pct20_30_q1,pct20_30_q2,pct20_30_q3,pct20_30_q4,pct20_30_q5,pct40_50,pct40_50_male,pct40_50_female,pct40_50_urban,pct40_50_rural,pct40_50_q1,pct40_50_q2,pct40_50_q3,pct40_50_q4,pct40_50_q5
JO6,9,.90265977,.8773548,.92935503,.89605772,.93290317,.81067449,.87244576,.91207904,.95820117,.98020756,.90015233,.907049,.89292949,.89717752,.91423815,.78590733,.88088298,.92659384,.96182877,.93260467,.76461548,.79843152,.73091799,.77906489,.68769115,.51685637,.69186389,.79398847,.82505846,.92968357
JO6,10,.73278642,.71124095,.75551558,.72743505,.7573005,.61010987,.70575488,.73990548,.80340219,.83004367,.85995764,.8641879,.8555274,.85459763,.88533837,.71422213,.82520694,.8855598,.93184108,.92490786,.66986895,.68534487,.65444738,.68417346,.5937162,.38718283,.55689234,.69028205,.74385673,.88933539
JO6,11,.5173648,.48115045,.55556899,.51379246,.53372973,.38714489,.48122302,.52295589,.58565128,.63793242,.77466631,.75591481,.79430479,.76547062,.81820989,.57739449,.70742625,.80476254,.86370027,.89362329,.62294996,.6436106,.60236186,.63867515,.53923392,.34126568,.48717749,.63615787,.70459044,.85961109
JO6,12,.21122421,.17652056,.24783476,.20980331,.21773359,.11238281,.17460459,.19801421,.2690706,.32423395,.56758571,.52189893,.61543334,.57492357,.53283894,.31108066,.43185112,.5655176,.68914145,.8006528,.45626098,.48027155,.43233478,.47548318,.35392776,.19444512,.30205917,.43240967,.52348208,.73740816
JO6,13,.086981021,.062068854,.11326201,.089137055,.07710474,.032880973,.069682963,.07145118,.11542852,.15723026,.45572674,.41333678,.50012171,.46626705,.40581572,.20750241,.30197036,.44103286,.58463919,.70352829,.30587909,.32109293,.29071879,.32134327,.22355253,.10464367,.15943789,.27236578,.36305931,.55275494
JO6,14,.010277308,.0065846788,.014172724,.010460164,.0094400067,.0057807309,.0068323789,.0075876662,.013866836,.018519484,.41634047,.37165332,.46314123,.42557126,.37263033,.18957649,.26998329,.39230111,.54084128,.651815,.29763573,.31448865,.28084207,.31335321,.21396047,.10274833,.15610316,.26394287,.35440245,.53630167
JO6,15,.00031516791,,.00021937974,.00013012777,,,.00021937097,.0012678477,,.0001859476,.27500302,.24669147,.30465376,.27963629,.25306323,.11392168,.16294409,.23158409,.36766738,.47048455,.11033952,.13773677,.083038449,.11723971,.073605269,.018985786,.028509339,.057753876,.10926814,.29060602
JO6,16,.00023313465,.0004058496,,,.0011631787,,,.0011298967,,,.22239898,.1993597,.24652807,.2254142,.20812091,.094186246,.13309295,.18247595,.29856431,.38083321,.10180948,.12684831,.076858565,.10814482,.06808234,.016345283,.024846772,.053550221,.10363307,.26748669
JO6,17,.000024725759,,.000050805451,.000030186946,,,.00011655543,,,,.028166343,.033304948,.02278496,.031398639,.012860375,.0087482324,.0039011738,.0088529643,.031915098,.081983924,.015967349,.018803259,.013141577,.017220585,.0092960782,.0004375159,.0027957547,.0047674645,.0092602,.053714082
JO6,18,,,,,,,,,,,.0033037842,.0040399684,.0025330263,.0035218026,.0022711193,.00032399426,.00046368758,.00086000765,.0035376162,.010568733,.0036600719,.0057000173,.0016274776,.0036851449,.0035272422,,.0006128886,.0028534783,.0028195009,.01029998
JO6,19,,,,,,,,,,,,,,,,,,,,,.00086007826,.0015945452,.00012838929,.00090278295,.00063338166,,,.0011218098,.0012445602,.0016394415
JO6,20,,,,,,,,,,,,,,,,,,,,,.000067911504,.00013627656,,.000038209761,.00022668904,,,,.00017350212,.00013805012
KE6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
KE6,1,.97853744,.97942489,.97764814,.9887256,.9741748,.91485012,.99220783,.99227238,.99200773,.99611586,.94591403,.96500099,.92903161,.97681582,.91753823,.7358532,.96577275,.97694319,.98326987,.98779464,.90390843,.93119234,.87609762,.9398542,.88350433,.62934798,.93257606,.95147079,.95867324,
KE6,2,.97584897,.97561175,.97608668,.98667288,.97121412,.90920013,.98965526,.99067682,.9895851,.99465913,.94257635,.9619081,.92547733,.97586936,.91200471,.72620159,.95830917,.9746753,.98236138,.98729658,.89970857,.92748433,.8713963,.93930703,.87723106,.62130111,.92862749,.94429892,.95512754,.97190541
KE6,3,.96873647,.96745819,.97001731,.98149252,.9632743,.88950741,.98402691,.98697788,.98639107,.99011016,.93355197,.95325023,.91612881,.97146958,.89873391,.69724131,.94548005,.96777374,.97741342,.98565769,.88726968,.91878241,.85514838,.93460315,.86040151,.5942831,.90544283,.93568683,.94894379,.96789998
KE6,4,.95488459,.9484086,.96137387,.97242451,.94737393,.85671341,.96665341,.97947174,.97840983,.98532557,.92110652,.93811715,.90606046,.96583498,.88003433,.66150457,.92687339,.95749736,.96858436,.98400706,.86607993,.9015516,.82992321,.92594981,.83209562,.55268604,.86452264,.91206825,.94120312,.96427453
KE6,5,.92599016,.91354477,.93846118,.95460492,.9137373,.79186022,.93045676,.95753694,.96560717,.97521412,.90244591,.91861099,.88814771,.95510143,.85409462,.62298346,.89444941,.93782353,.95814109,.97705024,.83470678,.87451613,.7941286,.90630621,.79406446,.49903819,.81579524,.87234575,.92068678,.9571768
KE6,6,.86704481,.84593093,.88820207,.92975968,.84019017,.6689229,.84143418,.91061193,.93852246,.96640342,.8790763,.89650303,.86366242,.94510257,.81844741,.57043314,.84517986,.91597551,.94537151,.9735176,.79870874,.84883344,.74761605,.88402843,.75027829,.44966254,.74919915,.83338475,.89371449,.94640082
KE6,7,.74821907,.70907456,.78744388,.86277747,.69916475,.47575977,.66934603,.78639156,.87010992,.93660027,.83563375,.8569057,.81681871,.92231554,.75603777,.49130219,.76645637,.86204576,.91642046,.96304977,.73967075,.80380857,.67429435,.84945327,.67735445,.3691203,.65175897,.75631368,.84835285,.93194115
KE6,8,.5951106,.55104208,.63926947,.75732166,.52565116,.31013045,.47248337,.59678632,.72633469,.88347429,.76487815,.79447532,.73869938,.88359988,.65586138,.37572148,.63255095,.77116197,.87251574,.94191819,.5881179,.66309172,.51169628,.74236292,.50056314,.22313295,.43884817,.55339217,.69935739,.86174631
KE6,9,.39900869,.36488131,.43320608,.54177785,.33787435,.15252636,.27041012,.38433251,.50933272,.69887823,.51339477,.5559001,.47579885,.64783257,.38994667,.1664632,.31389821,.46105096,.59186935,.77066797,.40100715,.46778539,.3329393,.5710575,.30448076,.099717267,.2127656,.30797806,.48942268,.73056775
KE6,10,.26502982,.24171551,.28839192,.39224726,.21055476,.084445685,.15918835,.2383346,.34073421,.52445483,.48508364,.52950847,.44578981,.62460494,.35696751,.14514212,.27740037,.41796553,.56489724,.75197762,.38157263,.45180368,.30998534,.55254287,.28452414,.088848963,.19538328,.28245601,.4563036,.72126245
KE6,11,.1582485,.13331747,.18323067,.25656515,.11614888,.04671967,.07642366,.12813595,.21343677,.34542692,.43485007,.48381677,.39153904,.57708097,.30424592,.10903349,.22146331,.35257956,.51015216,.71151102,.33538061,.40869498,.26065043,.50368088,.23984766,.066369951,.15254283,.22689329,.38965422,.68321908
KE6,12,.077709399,.059994951,.095460184,.1532717,.045353271,.018138945,.024108734,.058379035,.095964789,.20615301,.39387664,.43760687,.35519722,.54063612,.25911406,.083428301,.1770191,.3007853,.46275443,.67721766,.31731522,.39349449,.23966479,.48424339,.22256109,.061295588,.13662764,.20358036,.36763853,.66310436
KE6,13,.0086778859,.0050651589,.012298031,.019562902,.004016811,.0011159402,.0013921763,.003045124,.010806521,.029813496,.15490575,.16656972,.1445889,.23092079,.085104614,.015891915,.036622532,.077659048,.14397918,.35198832,.11856929,.14794894,.08862222,.19656613,.07429561,.006958548,.026435094,.044338088,.10615786,.32975507
KE6,14,.0018627058,.0011839558,.0025428564,.0036933732,.0010787364,.00045593156,.00033887351,.00035131053,.0042467089,.0043164529,.12233692,.13400954,.11201242,.18635607,.063551083,.011397091,.022947837,.054305293,.11244535,.28760496,.11175425,.14030927,.082647726,.18531112,.07000085,.0066905986,.025093544,.040377278,.10128727,.31068555
KE6,15,.00077248644,.00023469348,.0013113909,.0015187173,.00045287661,,,,.0023448539,.0016715109,.06840606,.080079041,.058081258,.11123286,.029080195,.0036187281,.0078668296,.016660277,.056569409,.17914875,.067685552,.089490056,.045459904,.12931903,.032700285,.0039531263,.011753843,.011774638,.050015356,.21127664
KE6,16,.00022807431,.00017018424,.00028609167,.00015522006,.00025919976,,,,.0011252927,,.031908859,.036613163,.02774783,.052716654,.01280205,.002655115,.0019562121,.0051792189,.020406913,.090767629,.037828967,.048943922,.026499296,.076169431,.016065612,.0024826762,.0024139418,.0036793463,.021452297,.12904429
KE6,17,,,,,,,,,,,.0036274204,.0042995755,.0030328205,.0071882033,.00035776675,,,.00018663504,.00035767118,.012504628,.010443545,.012448465,.0083998293,.024007533,.0027441629,,.00032585225,.00048438311,.0031521453,.039049041
KE6,18,,,,,,,,,,,.002135457,.0024054931,.0018965303,.0043198932,,,,,,.0076084654,.0058095865,.0056679999,.0059538293,.013740535,.0013077102,.00022268646,,,.0015934396,.022155531
KE6,19,,,,,,,,,,,.00055064057,.00049396593,.00060068874,.0010091765,.00012964016,,,,,.0019618596,.0012873238,.0013906152,.0011819589,.0026860039,.00049338612,,,,.00095775304,.0044094329
KE6,20,,,,,,,,,,,.00027607105,.0002690097,.0002822364,.00047879186,.000089974164,,,,,.00098358502,.00038885354,.0005919016,,,.00016975391,,,,,.001586356
KE6,21,,,,,,,,,,,,,,,,,,,,,.00028055735,.00037736094,,.00077484257,,,,,,.0011445673
KE6,22,,,,,,,,,,,,,,,,,,,,,.000089998844,,.00018180565,.0002485775,,,,,,.00036719351
KH6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
KH6,1,.95698082,.94898927,.96552134,.98505121,.95163721,.89204007,.95012319,.96873361,.98104507,.98985964,.91954082,.93418956,.90514225,.97446191,.9067741,.80616838,.87028599,.939107,.96751487,.98184556,.83158463,.89288539,.77524751,.91615546,.81511533,.69969088,.77258354,.84461975,.8911863,.93536705
KH6,2,.94308847,.93441397,.9523589,.98214519,.93565345,.85478789,.93243897,.96022677,.97484982,.98897827,.89935619,.9153859,.88360012,.96797103,.88340622,.76366782,.84084207,.91896373,.95634979,.97705811,.79073572,.86477053,.72269565,.89537954,.77035737,.63341516,.72595519,.80842745,.85225904,.91671324
KH6,3,.9140619,.90262526,.92628407,.970258,.90336412,.79399079,.8812896,.94193453,.96510452,.98151886,.84981078,.87271857,.82729411,.94878721,.82680309,.66231149,.76366621,.86725497,.93229681,.96594071,.69277114,.79568326,.59819204,.84405655,.66330987,.48349166,.61051589,.70979404,.76542389,.87242514
KH6,4,.86854231,.85113525,.88714498,.94925517,.85317737,.69847971,.820135,.89743316,.95182478,.96502501,.78145957,.80889255,.75449491,.92420024,.7482785,.53925991,.6762228,.79126644,.88216728,.9421677,.57463759,.70333868,.45635757,.76784533,.53701228,.33199432,.44145104,.59844887,.66448343,.80798709
KH6,5,.81301171,.78507012,.8428725,.91221631,.79412663,.60800594,.73814905,.83605903,.92767066,.94252288,.71642464,.74422145,.68910241,.89198905,.67561352,.43339467,.59087634,.7131725,.83567685,.91686696,.45555949,.59694892,.32561857,.70106888,.407749,.21387231,.30802858,.45544526,.54406887,.72662222
KH6,6,.72598296,.69527757,.75879729,.86239237,.70001537,.4786891,.62194127,.7517345,.86027849,.90257591,.62765479,.66395158,.59197778,.836061,.57920939,.34030032,.47478685,.59448123,.75232494,.87175244,.37965989,.52248228,.24840197,.63636547,.32966903,.15569966,.23932049,.34270522,.47074011,.66231132
KH6,7,.60588193,.57618445,.63761914,.80026793,.56887782,.33099577,.46538725,.61511725,.75571996,.84671956,.5067082,.54344535,.47059831,.76033866,.44775006,.22260961,.34075585,.44951692,.6215542,.78618914,.31081903,.43657401,.19524653,.57747513,.25889042,.11447632,.165968,.25655273,.38855809,.60276711
KH6,8,.48494005,.46325856,.50811064,.71765846,.44063884,.21955791,.31935006,.49437234,.61673379,.76119208,.41294795,.45054454,.37599331,.68891704,.34879705,.14981174,.23620303,.34527543,.51451838,.70524997,.24614853,.35901734,.14241879,.50708497,.19533376,.06936428,.11206308,.18555087,.30792418,.53234857
KH6,9,.34193027,.3224577,.36274022,.57309163,.2979255,.13830526,.19278799,.30958089,.44886065,.61087513,.32505658,.36067885,.29004249,.59643674,.26197237,.095935129,.15939669,.25181699,.40912503,.60381037,.18479362,.27368841,.10309673,.42516428,.13798386,.043816954,.06677866,.12969828,.22279882,.44118428
KH6,10,.21855298,.20945156,.22827932,.44146457,.17611864,.062748119,.098370515,.17418987,.27970511,.47348964,.24691416,.28621843,.20828092,.52278626,.18278576,.059080731,.090464354,.16456123,.30531132,.51805788,.10077324,.1610655,.045362845,.30001947,.061972037,.013063995,.031826254,.050622359,.10574472,.29067662
KH6,11,.1261771,.11799243,.13492373,.29687086,.093683124,.027843501,.043996006,.091818467,.16156928,.30356917,.21603799,.24977946,.18287259,.4878549,.15285225,.043795299,.075801998,.13382022,.25676483,.47841933,.086227246,.13826962,.038398743,.2727696,.049899999,.010004411,.019489503,.037060522,.089306742,.26437709
KH6,12,.051613666,.045125019,.058547761,.14541763,.03375667,.0044835443,.02037967,.035236664,.056087758,.14203502,.17805456,.19986011,.15662123,.43872571,.11745973,.029207906,.053457614,.096016742,.20466067,.42352161,.072428852,.11763101,.0308867,.23496883,.040775824,.007539147,.016368467,.026947655,.072598383,.22947985
KH6,13,.014838704,.013290745,.016492721,.062585264,.0057493374,,.0051229112,.0032458948,.010409711,.056278612,.098499611,.1061863,.090944074,.30333135,.050885044,.004674416,.013249523,.040656954,.088904977,.28534722,.029198715,.047449704,.012425443,.11798751,.011907984,,.0034511525,,.021115204,.11281352
KH6,14,.0032556069,.0025901315,.0039665196,.017911466,.00046548733,,.0010803737,.00033406564,.0013371623,.013822418,.086475581,.092598826,.080456808,.26822826,.044225913,.003558181,.0084674088,.033206385,.079804949,.25386432,.027343675,.044253703,.011802788,.1135509,.010555676,,.0020276506,.0043861917,.018336488,.10789572
KH6,15,.00066096382,.00077780499,.00053581997,.0034333244,.00013302352,,,,,.0033951339,.067453086,.073053166,.061948527,.22216512,.031489205,.0014843597,.0060386523,.023270024,.061187129,.20240825,.022821371,.038583074,.008335826,.099525668,.0078839734,,.0015009411,.0016241916,.013134025,.094429038
KH6,16,,,,,,,,,,,.052848224,.057059065,.048709191,.18083899,.023095893,.00058844272,.0049037645,.01102279,.048817497,.16401197,.019537285,.035135511,.0052019805,.088325828,.0061413995,,.00083273876,.0011441639,.01071937,.082023576
KH6,17,,,,,,,,,,,.0069435085,.010184211,.0037580472,.026666846,.0023587055,,,,.0075153057,.022352759,.0072956206,.014525371,.00065118354,.040477496,.0008337723,,,,.00042261387,.034893584
KH6,18,,,,,,,,,,,.0045821834,.0068701082,.0023332308,.01767247,.0015392803,,,,.003734062,.015775308,.0061814967,.012268161,.00058758759,.033966109,.00077070994,,,,,.029919829
KH6,19,.00002138823,,.000044043954,.00013319199,,,,,,.00010938866,.0016185705,.0023326704,.00091656804,.0066008754,.00046042484,,,,,.0059991996,.0028617056,.005670493,,.015628489,.00037548877,,,,,.01385118
KH6,20,,,,,,,,,,,.00053168833,.00056317041,.00050064735,.0019504413,.00020191551,,,,.00080808956,.0015169712,.00096412067,.0017081351,.00028025894,.0049506915,.00018776071,,,,,.0046663759
KM6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
KM6,1,.91324621,.93610436,.8918997,.96311849,.88968885,.77637261,.90423578,.92863023,.97158533,,.76701427,.80897224,.73391867,.84184867,.72872949,.52199179,.66796142,.78617412,.8434822,.91541463,.50203562,.61589897,.38963732,.67634755,.40481594,.23011331,.41577214,.46018785,.51561278,.76732385
KM6,2,.90889674,.93210739,.88722104,.95989519,.88480741,.76602525,.89839154,.92353004,.97018498,.9624092,.75719762,.79788476,.72510439,.8337214,.71804863,.50482935,.66327983,.77008164,.83421922,.91138542,.49350139,.60907513,.3794148,.67010218,.39500523,.22811347,.40285003,.45417193,.49844915,.76286125
KM6,3,.89706469,.91830546,.87722868,.95387942,.87022811,.75522709,.88066626,.90380406,.96724272,.95503789,.73249203,.77492017,.69902551,.82030272,.68756872,.48344609,.62652534,.74497706,.80774701,.89744973,.48016548,.59558344,.3662326,.66039538,.3796452,.21402936,.39180359,.43132555,.48173246,.75823879
KM6,4,.86768275,.88046622,.85574484,.93702847,.83492714,.69030774,.8478108,.88518435,.94683325,.93897045,.70347857,.74333358,.67204159,.79855323,.65483904,.4397147,.60326046,.70927608,.78071654,.87738818,.45576656,.5761236,.33695823,.64558637,.34989768,.19274086,.37078241,.3902753,.46126291,.73867875
KM6,5,.82385659,.82782388,.82015169,.91003096,.78315187,.61906046,.7883566,.84594643,.89977592,.93284082,.67404264,.71039099,.64537162,.77744949,.62114042,.38829485,.57597053,.66960871,.75409234,.86742985,.43037501,.55296177,.3093656,.62232703,.3233169,.15823662,.34103525,.37819782,.44567537,.70455849
KM6,6,.7668339,.76070154,.77256083,.86715651,.71944624,.53565407,.71270573,.81050372,.83613586,.90222466,.63206446,.66389591,.60695636,.74605495,.57374781,.34959412,.53336322,.62815893,.710096,.82548678,.4001171,.51594347,.28578112,.59650224,.2905865,.12982063,.2899006,.3601813,.41367289,.68095589
KM6,7,.64989847,.62672788,.6715368,.76962411,.5933457,.38903338,.58884001,.68040395,.73386335,.81568354,.5642215,.58245748,.54983717,.69252104,.49858442,.26968426,.4677394,.56318963,.63772076,.76555628,.33880869,.44318685,.23577358,.53776628,.22784334,.081215829,.20646311,.29757965,.35049677,.63043284
KM6,8,.52977043,.50754577,.55052549,.65567583,.47029871,.29123995,.43981746,.53223312,.62102598,.72846103,.5145694,.52372509,.5073474,.64743352,.44659713,.24288146,.42303547,.5052368,.56863499,.72524178,.31745726,.41540679,.22076809,.51057285,.20975021,.073095582,.17942657,.25427216,.33563828,.6160143
KM6,9,.40871254,.39183158,.42447728,.53615224,.34851611,.19861116,.31750593,.38826993,.50811547,.60012275,.47469977,.48054719,.47008723,.61065549,.40514585,.21223421,.37250474,.47202808,.52445138,.68686086,.29379016,.39763287,.19128364,.47593889,.19219972,.068443984,.15472552,.23459919,.31372893,.57612103
KM6,10,.28741512,.27439252,.29957667,.40420574,.23224881,.10359413,.20138867,.25018701,.38690948,.46837696,.42454609,.4294425,.42068365,.56532294,.35252571,.18802162,.30975848,.41594309,.47050831,.64071107,.25934878,.35787097,.16209435,.42960146,.16439317,.061144046,.11743551,.19519308,.28327525,.52644062
KM6,11,.1812444,.1696483,.19207375,.27768156,.1356921,.048686258,.1124192,.14439312,.24096048,.34078991,.36066079,.35689256,.36363289,.50309485,.28779262,.15079959,.25463197,.33247611,.40848121,.56877053,.1916637,.27214408,.11221886,.32164493,.11916879,.027833384,.067964144,.14013733,.19717275,.42766997
KM6,12,.10634315,.095692821,.1162893,.15850525,.081704333,.016851515,.064915106,.089061372,.13699205,.21071123,.30961087,.29717734,.31941792,.4437204,.24100143,.11003189,.19942227,.29270059,.35384962,.5074752,.16194841,.23659314,.088264138,.26234362,.1059546,.024213573,.058075041,.10757885,.16044502,.37361252
KM6,13,.052570634,.046194226,.058525495,.077164054,.040953975,.0078160157,.026990134,.038264621,.072567008,.11093539,.25180221,.23970091,.26134723,.36456087,.19411573,.088271163,.15902208,.22450945,.29017884,.42699909,.13795556,.20872539,.068096302,.22778758,.087853186,.020583697,.049789365,.097582757,.13484567,.31502733
KM6,14,.01139565,.010447618,.012281111,.019720383,.0074635581,,,.010091702,.016604962,.027190538,.14427772,.13424745,.15218915,.23693113,.096876919,.013737455,.072959743,.12469789,.16151102,.29372299,.10262795,.15179941,.054089148,.17844342,.060343072,,,,.09972354,.26010251
KM6,15,.0027207648,,.0018947803,.0071652508,,,,.0031960767,.0013174202,,.11252655,.10090214,.12169541,.18960385,.073094368,.012702204,.047014646,.080889389,.13024455,.24799621,.09994787,.149297,.05123369,.1772539,.056831658,.013286513,.026704079,.051297549,.095704786,.25268525
KM6,16,.0023448262,.0036053709,.0011677641,.0059934277,.00062152027,,.0016788566,.0020583137,.00061538414,.0069742016,.055206709,.059326902,.051956557,.097163469,.033741917,.0056492053,.02024452,.030737681,.065514252,.13157405,.05903402,.094195366,.024325067,.098481476,.037032794,.0037085996,.013967809,.024767829,.055548783,.15832606
KM6,17,.00098073005,.0016546107,,.0030570778,,,,,,.0047721155,.016709488,.020299127,.01387783,.027389051,.011245865,,,.004189658,.019917333,.048687819,.026433891,.045033526,.0080735413,.055033185,.010483041,.0012270341,.0072149239,.0073294681,.017487561,.079286791
KM6,18,,,,,,,,,,,.0093639782,.012937101,.0065453467,.014253577,.006862455,,.0021566253,.0021172322,.012807583,.024632372,.014187458,.02277679,.0057086041,.026286196,.0074395151,,,.0040202467,.011960607,.043757994
KM6,19,.00018176275,,.00035153521,.0005666496,,,,,,.00088446122,.0026013055,.0030633216,.0022366503,.004789249,.0014819292,,.00061372371,,.0049204351,.0054773316,.0051691616,.0097921509,.00060561259,.013344331,.00060952286,,,.0020039896,,.017624039
KM6,20,,,,,,,,,,,.0003932913,.00080158061,.000071014903,.00072846882,.00022177579,.0010264319,,,.00017163745,.00094608602,.002790903,.0053374232,.00027710464,.0077948458,,,,.0007706859,.0017769169,.0090894522
KY6,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,
KY6,1,.99573696,.99444467,.99680889,.99964988,.99377656,.99598861,.99219787,.99713743,.99324554,1,.99659348,.99612176,.99701583,,.99648458,,.99417084,.99667341,,,.99817884,.99794292,.99838859,.99893421,.99778014,,1,.99499893,,
KY6,2,.99285269,,.99304068,,.99177331,.99386853,,,,,.99597836,.99569243,.99623436,.99678129,.99551272,.99566787,.99306661,.99449641,.9957546,,.99789894,.99773937,.99804091,,.99763376,,,,1,
KY6,3,.9918192,.99262595,.99114996,.99500716,.99022204,,,,.99224991,,.99444711,.9932062,.99555832,.99606049,.9935115,,.99258274,.98877919,.99439198,.99960029,.99745619,.99726903,.99762279,,.99695742,,.99950296,,.99795407,
KY6,4,.99073166,.99160945,.99000341,,.9892813,,.98851502,,.98669428,,.99200827,.99114019,.99278557,.99448758,.99057055,.99514025,.98859841,.98714286,.98867637,,.99683529,,.9971087,,.99600875,,.99707747,,,
KY6,5,.98902321,.98977643,.98839837,.99362648,.98671687,,.98747361,,,.99363333,.98939365,.98789418,.99073637,.99283558,.98739779,.9944247,,.98480535,.98178697,.99846303,.99675173,.99652791,.99695092,.99840134,.99588114,.99539214,.99664402,.99398959,,1
KY6,6,.98803747,.98924744,.98703372,.99196506,.98606974,.98876154,.98537582,.99632752,.97906065,.99102724,.98753804,.98639232,.98856401,.99048972,.98582649,.99304724,.98475885,.98201406,.97923559,.99615347,.99555981,.9960041,.99516499,.99650127,.99506295,.99392694,,,.99724466,
KY6,7,.98537403,.98538458,.98536515,.99058437,.98276365,.98698169,.98366934,.99092454,.97650701,.98886144,.98566628,.98319727,.98787737,.9898684,.98322964,.99272251,.98451507,.97820407,.97443807,.99569643,.99515837,,.99474674,,.99478793,,.99590939,,,
KY6,8,.97228223,.971178,.973198,.97956169,.9686352,.97588372,.97510368,.98167896,.94493276,.98318785,.98221368,.97983974,.98433959,.98875487,.97842056,.98840427,.98170972,.97311497,.97007179,.99431956,.99506253,.99562156,.99456578,.9958604,.9946416,.99301434,.99541235,.99341446,.9962213,.99689263
KY6,9,.86610925,.85187566,.8779155,.88105822,.85861969,.86214948,.8652752,.8673892,.84232432,.89145893,.97186095,.97019142,.97335613,.98239118,.96575457,.9796555,.96411467,.96023488,.9590264,.99051738,.97265893,.96821004,.97661376,.98006797,.96874851,.98377693,.96993113,.96059871,.96156776,.98653895
KY6,10,.57857817,.56630927,.58875471,.64646029,.54456902,.59305149,.57751369,.47655812,.52348328,.70453793,.88166285,.86519194,.89641345,.93004405,.85360628,.91533905,.85865545,.82214361,.84315252,.94860214,.94900495,.94173187,.95547032,.97197515,.93688136,.97059602,.92749119,.92150891,.94481939,.97649866
KY6,11,.36894396,.35963315,.37666684,.43678799,.33495387,.36477914,.34805307,.28157124,.34381244,.49157688,.8581636,.83674061,.8773489,.90599263,.83042729,.89535302,.83393925,.79721457,.80369031,.93682373,.49760211,.47676447,.5161255,.67018872,.40651029,.43006891,.38413358,.35725385,.5338949,.74819654
KY6,12,.11848459,.11155938,.12422863,.19807126,.078611404,.096955895,.088997461,.049524233,.093318127,.25008264,.46528891,.40533641,.51897931,.6463322,.36030024,.40155256,.34500602,.32751882,.44439575,.71756601,.41819933,.38005516,.45210716,.58797562,.32859087,.35263002,.30801547,.27467343,.43691361,.68471199
KY6,13,.040987268,.035021655,.045935348,.060598861,.031161658,.041123044,.03274864,.021592863,.031750623,.074043952,.42007196,.36234716,.4717674,.58352709,.32528293,.36558187,.31121448,.29855716,.3957634,.64788431,.34714273,.31090799,.37935317,.51125836,.26052195,.29865742,.24066225,.22138549,.32951644,.61620319
KY6,14,.0071796868,.0057180976,.0083917798,.0066888547,.0074254163,.01455325,.0049890024,.0056951768,.0020958043,.0082407165,.35476616,.3024613,.40160781,.49096608,.27578267,.31947964,.26425976,.25285599,.32634255,.54400271,.228212,.21139012,.24316567,.36805311,.15440345,.15534301,.14670983,.13355426,.20786065,.47319326
KY6,15,,,,,,,,,,,.26518244,.2327171,.29425675,.37629804,.20074561,.23465109,.18412885,.18324174,.24667364,.42156109,.19528899,.17721902,.21135214,.32788596,.12530392,.12564874,.11846153,.11205184,.1654956,.43280053
KY6,16,.00013962552,.00030769606,,.00041799343,,,,,,.00065573299,.21581182,.19046271,.23851322,.29847732,.1678735,.19852993,.15530755,.1513593,.20009944,.33253664,.041384973,.037232868,.04507605,.074501507,.023906114,.024299214,.028998304,.012008705,.039549697,.095885888
KY6,17,,,,,,,,,,,.024202229,.020786049,.027261574,.034581888,.018183194,.024151498,.013780149,.013494795,.031048352,.034583863,.017400226,.015722152,.018892052,.034736965,.0082500111,.0089758234,.0037549371,.004579029,.019921312,.046204787
KY6,18,,,,,,,,,,,.0068859509,.0081496183,.0057542557,.012058039,.0038868396,.0034612028,.0032256248,,.011816823,.011759096,.0092838621,.006925418,.011380492,.020425797,.0034032946,.0039336439,.0017570353,.0015625318,.0065496638,.030614989
KY6,19,,,,,,,,,,,.0016767001,.0022987965,.0011195643,.0022853531,.0013239713,.0013472105,.00038180046,.0021396102,.001079891,.0029653669,.0046976991,.0040024263,.0053158784,.012328037,.00067056721,,.0005089122,.00079144409,.0019775615,.019065678
KY6,20,,,,,,,,,,,,,,,,,,,,,.0026185878,.0037940077,.0015738433,.0075800866,,,,,,.01239654
KY6,21,,,,,,,,,,,.000095006326,.00020103513,,,.00015033672,.00052762381,,,,,,,,,,,,,,
KY6,24,,,,,,,,,,,,,,,,,,,,,.00073707837,.0015663872,,.0021337916,,,,,,.0034897183
LB6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LB6,1,.89783281,.90382957,.89212334,.93585944,.82241833,.7568531,.82138366,.89908296,.94819933,.96083212,.76737374,.86007828,.68310618,.84532279,.64026201,.55125767,.67754185,.75883162,.84834558,.91763049,.57682002,.74734306,.38157618,.68344903,.46124679,.36373213,.46442568,.58651555,.64888275,.85960078
